file,Assays,treatment,date,day,format,plant_region_red_channel,plant_region_green_channel,plant_region_blue_channel,plant_region_chroma_ratio,plant_region_chroma_difference,plant_region_chroma_base,plant_region_green_strength,plant_region_blue_green_ratio,total_area,class_background_area,plant_region_area,plant_region_filled_area,plant_region_convex_area,plant_region_equivalent_diameter,plant_region_major_axis_length,plant_region_minor_axis_length,plant_region_perimeter,plant_region_eccentricity,plant_region_extent,plant_region_solidity,plant_region_aspect_ratio
lP_c24,Experiment 1,lowP_control,19.05.22,day 10,jpg,126.08912386706900,158.09592145015100,109.45241691842900,1.3424037299146700,-40.3251510574018,1.4898647518858800,0.4016282407478470,0.692316512117868,12689910,12640195,49715,49859,128655,251.59313179518400,543.484348979502,345.0020650988250,2839.8477631085000,0.7726792115753180,0.31832675955332400,0.3864210485406710,1.5753075240979300
lP_c25,Experiment 1,lowP_control,19.05.22,day 10,jpg,120.67252396166100,148.84345047923300,114.63578274760400,1.2650930395171900,-31.189297124600600,1.5809113934918900,0.38746002769472600,0.7701768695801490,12689910,12666171,23739,23811,458151,173.85463339372900,753.4348874704980,349.4227076049110,2178.8944443027300,0.8859540995978180,0.009329680953915570,0.051814794685594900,2.1562276036232900
lP_c26,Experiment 1,lowP_control,19.05.22,day 10,jpg,118.75418994413400,150.2098463687150,109.33344972067000,1.3171239492807400,-36.166026536312900,1.518459975685780,0.39706805335578000,0.7278713903500920,12689910,12582338,107572,107686,675427,370.0877251493910,668.1768836178160,352.5002623198330,3321.6883835420700,0.8495206859873190,0.03589744274269120,0.1592651759553590,1.8955358478898400
lP_c27,Experiment 1,lowP_control,19.05.22,day 10,jpg,120.49178532311100,147.815991237678,110.22015334063500,1.2813900493733400,-32.46002190580510,1.5608050031121300,0.3905022048866310,0.7456578440380570,12689910,12655670,34240,34468,4430053,208.79588600289000,1726.1751412164800,584.8416798036040,2689.4213562373100,0.9408555915341760,0.003973220217239070,0.007729027169652370,2.9515255167794200
lP_c28,Experiment 1,lowP_control,19.05.22,day 10,jpg,138.37638376383800,167.29889298893000,130.66420664206600,1.2436702784254600,-32.77859778597780,1.6081432793683000,0.38341451863879300,0.781022541797168,12689910,12679674,10236,10272,1588483,114.16163970401400,980.1966998126860,390.99150494284000,810.1837661840740,0.9169984086653510,0.002284695974283560,0.006443883881665720,2.5069513977189400
lP_c29,Experiment 1,lowP_control,19.05.22,day 10,jpg,120.1546149323930,150.32480893592000,105.86360964138700,1.330200776679840,-37.31569664903,1.5035324253771500,0.3994356094067180,0.704232457641204,12689910,12562028,127882,128242,225869,403.51507959408700,741.2867481545270,385.8009930829010,3771.3452377915600,0.8538935399518830,0.4050808533552960,0.5661777401945380,1.9214226024432200
lP_c30,Experiment 1,lowP_control,19.05.22,day 10,jpg,115.84725050916500,143.76700610998000,110.15845213849300,1.272242287922370,-30.764154786150700,1.5720276074662600,0.38879831503251800,0.7662290195722880,12689910,12597640,92270,92270,3385014,342.7562002250480,748.2048915690290,557.659375608698,2863.362481734260,0.6666959893344140,0.015195133209789500,0.02725838061526480,1.3416879986144700
lP_c31,Experiment 1,lowP_control,22.05.22,day 13,jpg,128.91422121896200,147.32054176072200,122.27765237020300,1.1729721957619700,-21.72460496614000,1.705070254202230,0.36967616587648200,0.8300108790585780,12689910,12673234,16676,16676,1572698,145.71390684489800,2805.681452651420,624.5781522816580,2145.5807358037400,0.974907139344429,0.006975327852121040,0.01060343435294000,4.4921223107179400
lP_c32,Experiment 1,lowP_control,22.05.22,day 13,jpg,107.87211585665200,134.75601374570400,94.09720176730490,1.3344206469678200,-33.77135493372610,1.498777768872630,0.4001956526334740,0.698278311681688,12689910,12536820,153090,153276,2080604,441.497725819178,689.755535085492,454.09507503421700,3933.97265478953,0.7527188992284670,0.027609881340091900,0.073579595156022,1.5189672229621000
lP_c33,Experiment 1,lowP_control,22.05.22,day 13,jpg,130.39681892332800,158.17475530179400,118.73613376835200,1.2698019558861600,-33.60827895595430,1.5750487630996400,0.3883421604786530,0.7506642481716260,12689910,12505696,184214,184394,1764291,484.30212625368800,798.5214438913700,766.3637791576480,5137.227488785470,0.2809292197225300,0.05438915464655350,0.10441248070754800,1.0419613577889400
lP_c34,Experiment 1,lowP_control,22.05.22,day 13,jpg,118.70022539444000,149.12772351615300,108.91059353869300,1.3103746492820600,-35.322314049586800,1.5262810533581200,0.39583877600266400,0.7303175490833250,12689910,12639986,49924,49960,617631,252.12142120684300,668.0949965180270,423.7601114411870,2811.462986797650,0.7731024060287480,0.0174828346116982,0.08083143495064200,1.5765877402803900
lP_c35,Experiment 1,lowP_control,22.05.22,day 13,jpg,114.82664437012300,141.91861761427000,99.57506503158680,1.323857146571220,-34.71776291341510,1.5107370196096900,0.39828942345999100,0.701634970136396,12689910,12487772,202138,202138,274122,507.31656299955000,639.8603290919860,561.1787128803500,3838.8010819142800,0.4804298838263030,0.5383857323972170,0.7374015949102950,1.14020777054744
lP_c36,Experiment 1,lowP_control,22.05.22,day 13,jpg,124.08233188442900,152.2426489388900,116.5896190232680,1.2651465894941700,-31.90667348504220,1.5808444781087700,0.3874700736453510,0.7658144405387110,12689910,12543033,146877,147351,2633117,432.4460713338330,773.2514147508100,665.7311544573650,4233.185858225130,0.5086888248202220,0.028497069037538800,0.05578065843637030,1.161507028135230
lP_c37,Experiment 1,lowP_control,22.05.22,day 13,jpg,129.83634508889500,158.98615563975500,113.91183328475700,1.3045115389214400,-37.11206645292920,1.533140903953660,0.3947668281852090,0.7164890101680810,12689910,12431924,257986,265676,727767,573.129982803243,912.7415889079840,567.143066899107,5008.825468531920,0.7835235102057190,0.13849619329534700,0.3544898298493890,1.6093674456755000
lP_c38,Experiment 1,lowP_control,22.05.22,day 13,jpg,129.97580495067900,157.70630932440000,115.88051367950900,1.2829144290704100,-34.778150009305800,1.558950429335490,0.3907852174610830,0.7347867956325320,12689910,12487892,202018,205469,3200727,507.165955431068,1020.0328499790400,703.3520226601530,4939.227488785470,0.7242489351139710,0.023480035612088600,0.0631162857688269,1.45024513631335
lP_c39,Experiment 1,lowP_control,22.05.22,day 13,jpg,110.92694133864300,136.71894623985300,99.4161433603921,1.2999614076733200,-31.547403890335400,1.5385072112099200,0.3939323061932030,0.7271570334222830,12689910,12444555,245355,251581,315361,558.9236875446380,730.2558376940560,550.7174793070390,4171.671139599370,0.656709999515667,0.5766058150574830,0.7780131341541920,1.3260080987676800
lP_c40,Experiment 1,lowP_control,22.05.22,day 13,jpg,123.09974424552400,150.05882352941200,103.20236572890000,1.3261813912947700,-36.90776854219950,1.5080893255841700,0.3987098823791240,0.6877460671859290,12689910,12572297,117613,117613,4653400,386.9748345499180,752.3285745447480,540.7025879995630,4023.830519165800,0.6953147404772360,0.014914342676719500,0.025274637899170500,1.3913907409397400
lP_c41,Experiment 1,lowP_control,25.05.22,day 16,jpg,110.57584311395000,138.72856930619500,96.45981280641810,1.3401418097716800,-35.21074134601100,1.4923793776277500,0.40122302767237600,0.695313252986243,12689910,12436873,253037,253037,1254597,567.6061263597770,722.4958150041300,672.8608575423030,5249.269119345810,0.3642512979123270,0.09061988547034870,0.2016878726794340,1.07376704545294
lP_c42,Experiment 1,lowP_control,25.05.22,day 16,jpg,117.51682456713500,144.10111074812200,104.08085592943500,1.3005651541587500,-33.30227049983670,1.5377930076049600,0.39404316940086000,0.7222765694801670,12689910,12459851,230059,232040,2214508,541.2210421096240,820.4549605918240,625.3734594098260,5223.9970414071700,0.6473090484832370,0.05007260842727880,0.10388718397043500,1.3119440044131400
lP_c43,Experiment 1,lowP_control,25.05.22,day 16,jpg,141.66783216783200,171.52027972028000,134.17832167832200,1.2435937737666700,-33.59720279720280,1.6082422107520600,0.38339997561486500,0.7822883795265700,12689910,12636216,53694,57255,1081019,261.46763492832100,530.3040599647550,500.4543100502570,3933.002092041050,0.3307682621032040,0.026206384920615600,0.04966980228839640,1.0596453049060600
lP_c44,Experiment 1,lowP_control,25.05.22,day 16,jpg,109.06742955580200,137.86095730281800,105.19613633567100,1.2868352743895400,-30.729174357081300,1.5542004791163100,0.3915119459792660,0.7630596681887480,12689910,12384390,305520,305520,6804469,623.698761989702,766.5870058461260,726.2094171830160,4530.156420973600,0.3202646678610800,0.037567159967218500,0.04489990328415050,1.0556004751628500
lP_c45,Experiment 1,lowP_control,25.05.22,day 16,jpg,114.5815419594870,143.96775527077300,103.58712277800700,1.3197839886309800,-34.883422902025600,1.5153995026675600,0.3975511639163110,0.7195161345898730,12689910,12326355,363555,363555,6570622,680.362111442276,1124.9459038422300,864.4810448634610,7186.7909806465100,0.6398923654529030,0.03488325902931940,0.055330378159023600,1.3012962060028800
lP_c46,Experiment 1,lowP_control,25.05.22,day 16,jpg,116.57552222817400,145.47232637029100,105.76557757543300,1.3085509291695200,-34.30177646848780,1.5284082227271900,0.39550575378266300,0.7270494685443680,12689910,12268947,420927,440436,4145694,732.0798466333700,1145.184903200220,693.2673303729830,6375.134126397020,0.7959397159340390,0.06747470822547130,0.10153354299666100,1.6518662470134000
lP_c47,Experiment 1,lowP_control,25.05.22,day 16,jpg,114.36862367661200,145.70837343599600,100.07956368302900,1.3589144793435400,-38.48427975617580,1.4717629625715300,0.4045695380756240,0.686848403581895,12689910,12455551,234359,236022,1359939,546.2555688179190,806.1419177497250,711.1395928134810,5558.423448278360,0.470965067158297,0.0410461596123752,0.17233052364848700,1.1335916687754500
lP_c48,Experiment 1,lowP_control,25.05.22,day 16,jpg,116.1124311793680,144.0559258186030,106.36221385105800,1.2950323017609700,-32.81860330339030,1.5443630226678000,0.3930256771895260,0.73833973331295,12689910,12300599,389047,396821,3169306,703.8110720645000,892.7360403964610,705.3496699423520,5287.695526217010,0.6129795215462190,0.07140332240450000,0.12275463461085800,1.2656645043435300
lP_c49,Experiment 1,lowP_control,25.05.22,day 16,jpg,114.44745837468300,144.2566986437310,103.41062961737800,1.3243180455066500,-35.32765464770100,1.5102112417677200,0.39837284741653400,0.7168514917478430,12689910,12349199,340711,351638,3026750,658.6400523246840,846.5139097966380,680.3391351615630,5245.5950211536200,0.5950412457333770,0.04244261773927050,0.11256661435533200,1.2442528528005600
lP_c51,Experiment 1,lowP_control,30.05.22,day 21,jpg,102.12301028695200,132.9863021115320,89.10617217108830,1.3908578220346900,-37.37171088251220,1.4379614999570500,0.41017874975368500,0.6700402278751780,12689910,11995345,694079,728626,6041582,940.0685240822800,1174.2133868023400,933.6817618047660,8193.34227919873,0.6064061086173120,0.0788588043843686,0.11488365133503100,1.2576162830177100
lP_c52,Experiment 1,lowP_control,30.05.22,day 21,jpg,73.1232812316371,93.39088024444710,75.0545304971207,1.2605244895288500,-19.301974380068200,1.5866411296360800,0.38660175489465400,0.8036601678950700,12689910,12370385,319525,319525,8699731,637.8337287502930,1061.1685838635400,768.0640394177330,6647.293505963450,0.6900194950321740,0.028314364636379800,0.03672814711167510,1.3816147214339200
lP_c53,Experiment 1,lowP_control,30.05.22,day 21,jpg,109.72016203277500,137.00696004419100,99.63067575032220,1.3088742466475400,-32.33154115264220,1.5280306760734800,0.39556482026285900,0.7271942660298940,12689910,11668137,1020050,1035189,4830132,1139.635028246810,1510.150201558910,1347.6980613277400,15448.150503787900,0.4511927960097490,0.10952380952381000,0.211184704683019,1.120540457015370
lP_c54,Experiment 1,lowP_control,30.05.22,day 21,jpg,104.96509692986100,132.91588318495700,95.26894916382400,1.3276052277620000,-32.79886013811470,1.5064719226599300,0.39896716614274900,0.7167612092774030,12689910,11786729,903181,965975,9586534,1072.3645673246800,1510.70368859656,1287.794133411010,11263.675323681500,0.5228143984233650,0.07657096281872530,0.09421350823978720,1.173094091207830
lP_c55,Experiment 1,lowP_control,30.05.22,day 21,jpg,116.51593933766600,145.5935726813160,103.16032188177000,1.3255285015605900,-35.755442071598100,1.508832135744600,0.39859183312924600,0.7085499722406950,12689910,11961362,728548,783249,1836763,963.1283008185950,1224.976314709140,1026.7212396791200,9827.106781186550,0.5454305923704340,0.26793078022113400,0.3966477983278190,1.1930953284768700
lP_c56,Experiment 1,lowP_control,30.05.22,day 21,jpg,108.37317031169300,136.62774812008500,102.30509155616800,1.297027485500890,-31.288617186154700,1.5419873690861900,0.39339298541026400,0.748787072639518,12689910,12034459,654791,689821,11033632,913.0749118975300,1388.5650765217600,1162.0380644351400,11859.550432000400,0.5474131239462650,0.053805377653534000,0.05934500987526140,1.194939407769520
lP_c57,Experiment 1,lowP_control,30.05.22,day 21,jpg,97.99407105020170,127.73543276473700,95.46308985760800,1.3205552295436500,-31.006852310832500,1.514514467290520,0.3976910902714100,0.7473501110176030,12689910,11916670,773240,789608,6623022,992.2296838792,1257.6665837856100,1148.5202216797500,11617.39105243400,0.40747763904487,0.08200561876995810,0.11675032938136100,1.0950321640364600
lP_s01,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,176.32137518684600,204.29895366218200,163.15396113602400,1.20361588488347,-34.561285500747400,1.6616596915332600,0.37570543040532200,0.7986039977757620,12689910,12664760,25150,25654,1375132,178.94684839384400,2348.267081634050,554.7771753870880,2045.9655121145900,0.971692401507842,0.0047343680672803600,0.018289153332189200,4.232811272373590
lP_s02,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,152.64137437365800,167.53042233357200,143.80243378668600,1.1302676441327900,-19.308518253400200,1.7694923944624800,0.3610769980807560,0.8583660912664500,12689910,12637722,52188,52188,3238684,257.7747570276010,5146.1786379088400,562.880709774153,3288.433549546130,0.994000185529991,0.007064365482233500,0.016113952457232600,9.14257416988702
lP_s03,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,154.70736842105300,178.4336842105260,140.2863157894740,1.209745792951860,-30.93684210526310,1.6532398886214500,0.3768976956394130,0.786209825853037,12689910,12672026,17884,19757,768245,150.89935724861000,2283.5960691734700,307.47518365034400,1612.4091629284900,0.9908938782113200,0.0028387121351610500,0.02327903207961000,7.426928059892910
lP_s04,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,139.49441340782100,168.6759776536310,122.6145251396650,1.2870677252624300,-37.62150837988830,1.5539197827311000,0.3915549763002450,0.7269234590799190,12689910,12662955,26955,28317,225503,185.25704285758300,698.8267870053370,211.72620969557200,1812.8944443027300,0.9529988847581930,0.023060733871174700,0.11953277783444100,3.3006153938623700
lP_s05,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,136.21844660194200,154.40776699029100,122.95145631068000,1.1915563130982000,-24.822815533980600,1.6784771126760600,0.3733464793361270,0.7962776659959760,12689910,12682044,7866,7866,642746,100.07648204691600,2427.509732891350,471.9272780964150,1201.39696961967,0.9809207587724390,0.004007501455814320,0.012238115834248700,5.14382161311602
lP_s06,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,136.49425287356300,162.2216748768470,117.5353037766830,1.2771874030406500,-35.20689655172410,1.565940906744410,0.38972058840933000,0.7245351391292910,12689910,12667040,22870,23645,9823447,170.6428679672640,1931.8222618795600,1042.447733980170,2025.9238815542500,0.84190942615752,0.0019019728040343400,0.0023281033633102500,1.853159826539850
lP_s07,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,150.36033519553100,177.59217877095000,136.24022346368700,1.2393009950976100,-34.291899441340800,1.6138129541665400,0.3825828464144520,0.7671521595520460,12689910,12663017,26893,26965,266269,185.04386257469500,591.8563130981740,209.79526889462400,1282.7106781186500,0.9350674120658790,0.019820756038059900,0.10099936530350900,2.821113727762140
lP_s08,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,160.203007518797,192.10526315789500,141.30075187969900,1.2743142144638400,-41.35338345864660,1.5694716242661400,0.38918507235338900,0.7355381604696670,12689910,12684891,5019,5019,13515,79.9399104016622,161.16433291830400,113.37755427083400,569.1126983722080,0.7107048023756390,0.19997609371264600,0.3713651498335180,1.4214835904231800
lP_s09,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,137.87214611872100,166.92922374429200,118.71689497716900,1.3011407114765200,-38.63470319634700,1.5371127675579600,0.3941488186047510,0.7111810162073450,12689910,12673524,16386,17389,43983,144.4413485814580,370.0555017118200,175.4384129936010,1325.2964645562800,0.8804781349513390,0.2493115252947890,0.37255303185321600,2.109318565970600
lP_s10,Experiment 1,lowP_SynCom9,13.05.22,day 04,jpg,173.78933680104000,207.34590377113100,154.777633289987,1.2621226273212300,-43.062418725617700,1.5846320767141800,0.3869022631922490,0.7464706583296230,12689910,12660965,28945,31568,89769,191.97374461722400,494.3926943597700,321.49187058012100,1967.6223663640900,0.7596977588977000,0.2230794130340960,0.3224387037841570,1.5378077631252600
lP_s11,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,151.79586390927300,181.69913275517000,136.2361574382920,1.2616592551417500,-37.68312208138760,1.5852140677835400,0.3868151626056100,0.7497898056666190,12689910,12633480,56430,57600,1223399,268.0464652059510,1281.2141160263500,589.1984270355360,3611.6883835420700,0.8879836276917130,0.016247451888194000,0.04612558944383640,2.1745036260069300
lP_s12,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,139.4402332361520,171.6608357628770,122.4402332361520,1.3109861768253100,-40.720602526725000,1.525569098556940,0.39595036246340600,0.7132683042816140,12689910,12651233,38677,39019,3305672,221.91233825932700,635.2061533936610,538.733650755986,2008.4507934888300,0.5297976041852260,0.005570317754532720,0.011700192880600400,1.1790727245315000
lP_s13,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,143.627602905569,172.790799031477,131.42421307506100,1.2564236190583500,-35.26489104116230,1.5918198047716900,0.38582929189712300,0.7605972876548780,12689910,12612293,77617,77701,1362187,314.3644918620890,923.5667126218090,401.751545118603,3135.362481734260,0.9004304394728720,0.03506165388807750,0.05697969515198720,2.298850430927800
lP_s14,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,137.42640186915900,161.42348130841100,126.1822429906540,1.2247206945300000,-29.61915887850470,1.6330253983072600,0.37979124722567700,0.7816845601884520,12689910,12625684,64226,64509,6742141,285.96342948034600,2585.134585990430,862.7379426856370,4337.102597104440,0.9426685710091500,0.008062864886817220,0.009526054112484450,2.9964308489123700
lP_s15,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,132.40584415584400,161.20021645021600,116.5551948051950,1.2949834811337200,-36.71969696969700,1.5444212448556200,0.3930166838615370,0.7230461433107980,12689910,12655155,34755,34791,414551,210.360263303863,1048.5513440143800,359.8163734131430,2009.2792206135800,0.9392785335630070,0.017170441644212400,0.08383769427645810,2.91412904328961
lP_s16,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,162.58982035928100,193.20359281437100,152.22155688622800,1.2274244628948000,-35.797904191616800,1.6294281729428200,0.3803108258632580,0.7878816054548270,12689910,12677352,12558,12558,334481,126.44897074624300,1070.149797526930,298.5781949599880,1332.7106781186500,0.9602893637364010,0.004778953425183010,0.037544733482619300,3.584152545601450
lP_s17,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,149.6780055917990,173.52889095992500,143.2884436160300,1.1846331989833100,-27.045666356011200,1.6882862996887700,0.3719841893758760,0.8257324922863750,12689910,12609332,80578,82013,7431312,320.30469249711300,3435.2752007770900,1597.0590156081000,5106.114790413260,0.8853632616585330,0.006671816794550470,0.010843038214517200,2.151000787825650
lP_s18,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,157.84153661464600,186.22929171668700,146.3763505402160,1.2243152002557100,-34.1203481392557,1.633566257759670,0.3797132489275900,0.7860006833022840,12689910,12627227,62683,62683,4002830,282.5074766844840,1337.6514068743200,562.8555390274220,3474.0904037956200,0.9071632074440050,0.008325828757534460,0.015659670782921100,2.3765448043483600
lP_s19,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,132.04298740772900,150.6326530612250,122.63873208858000,1.1829090313913000,-23.291793313069900,1.6907470878362200,0.3716439960190220,0.8141576849126710,12689910,12603358,86552,88641,5117811,331.96600590409500,4163.416088031260,884.131315391363,4795.144227664780,0.9771921134012960,0.00817660993776662,0.01691191800556920,4.709047191918900
lP_s20,Experiment 1,lowP_SynCom9,16.05.22,day 07,jpg,149.9563514269730,176.33743704532700,135.69390039171800,1.2346387648714800,-33.51231113598210,1.619907018072770,0.3816929353224190,0.7695127175792960,12689910,12622760,67150,70746,2841540,292.40047097938500,1280.920115109940,589.0768774634290,3482.3746750430800,0.8879781071343840,0.00792470643771759,0.023631551904952900,2.1744532235344200
lP_s21,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,125.70228851655100,151.52308949734400,113.4889660809150,1.2669617854744800,-31.927462198610500,1.578579577481880,0.3878104087741800,0.7489879361449070,12689910,12506264,183646,187829,887108,483.5549083945210,765.7209966442630,415.71949369709800,3622.274169979700,0.8397892754251330,0.09949118347516490,0.20701650757292200,1.8419174665939100
lP_s22,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,121.65610104861800,145.48307912297400,106.81673021925600,1.273526294707680,-31.24666348903720,1.5704426428502400,0.38903805256325400,0.7342209888819180,12689910,12532252,157658,157658,8157747,448.0361594155730,2395.18534243613,859.7856169732490,6923.938166904120,0.9333513567091370,0.01628577213265130,0.01932616934553130,2.7857936852538100
lP_s23,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,123.92197051420400,150.9670981661270,110.62064005753300,1.2873319504555700,-33.69579288025890,1.5536008403211200,0.39160388115875100,0.7327466805767440,12689910,12480967,208859,217539,4459790,515.681624719983,884.0622362748870,879.6925457556600,5117.269119345810,0.09930282468534240,0.03448699482692600,0.04683157727157560,1.00496729288012
lP_s24,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,114.03226982680000,141.77338195077500,100.19762989972700,1.323562977266520,-34.658432087511400,1.5110727893964600,0.39823616592187800,0.7067450075678960,12689910,12483833,206077,206077,3204547,512.2356739435360,1330.4943215879600,792.5117124143690,5129.369624409200,0.8032425520995240,0.03253156671893980,0.06430768529842130,1.6788323765394400
lP_s25,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,146.0617452722720,176.07382091592600,132.15994531784000,1.2657087989255700,-36.96297562087040,1.5801422899941500,0.38757552398486800,0.7505939533222570,12689910,12525089,164821,166886,1882931,458.1010969238060,807.5082860899660,645.0188069528820,5299.269119345810,0.6016276071347750,0.06825759486410480,0.08753427502123020,1.2519143277460300
lP_s26,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,128.2671294898880,154.93238756414100,111.81497132508300,1.2906617114580000,-34.89133715665560,1.5495927261533900,0.39221950617529200,0.7217017247526260,12689910,12565444,124466,124658,2744296,398.08922765506600,1217.3048618771000,663.6664936957150,4362.700576850890,0.8383103427445400,0.027346269784773300,0.045354436984931700,1.8342117214602500
lP_s27,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,123.60891387271600,151.61594057418200,110.5777956233690,1.294829590461590,-34.522585826139300,1.5446047995296600,0.3929883336637730,0.7293282962503920,12689910,12502541,187369,187405,7448764,488.43179693533700,1635.287201596320,1105.6032863276900,5311.227488785470,0.7368179486153960,0.021007933208386100,0.02515437460496800,1.4790903950982200
lP_s28,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,143.07703281027100,174.50784593437900,128.31918687589200,1.2860005650497000,-38.809736091298100,1.5552092700073600,0.3913573779407590,0.7353204446987660,12689910,12584668,105242,107716,2317683,366.05774977046700,724.5095496658170,370.9563676213140,3451.546247918340,0.8589792957000120,0.022442161460649000,0.045408280597476000,1.9530856265161200
lP_s29,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,129.64934796108500,157.1647691989240,115.7280066238870,1.2810046751441300,-34.476091906437600,1.5612745517692800,0.3904306156125350,0.7363482745767940,12689910,12508451,181459,181495,750323,480.66701004759800,715.1523376650750,488.8428162735970,4242.35743110038,0.7299031198012530,0.07024562878623350,0.24184118039830800,1.4629494673085600
lP_s30,Experiment 1,lowP_SynCom9,19.05.22,day 10,jpg,161.91852570320100,193.10475266731300,150.1390236016810,1.2376226955410000,-37.075978014872300,1.6160013929978400,0.3822627933901960,0.7775004060119910,12689910,12573636,116274,117889,2796981,384.76571420091000,1943.440343236840,619.5105945779370,5766.867099092260,0.9478320784437580,0.02117942014793570,0.04157125128844280,3.1370574777028300
lP_s31,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,131.20012326656400,157.35229583975300,115.11987673343600,1.2776250068183900,-34.192295839753500,1.56540455088657,0.38980206831488400,0.7316059554076880,12689910,12080504,609406,622822,4435989,880.8631096821330,1148.427496247240,1012.209279910990,10427.023520065900,0.47239456742082900,0.09341783266630330,0.13737770765437000,1.1345751506528600
lP_s32,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,127.35273180281200,155.4083466809040,113.01263570030300,1.2931009845159200,-35.22566292934690,1.5466696135481700,0.3926697026893650,0.7271979794775660,12689910,12267790,422120,424647,2554769,733.116550504493,1243.5761002314500,891.1553004752520,7601.619407771260,0.6974772048795110,0.09570666763404190,0.1652282456848350,1.395465077263480
lP_s33,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,123.35927223029000,151.11138635004700,109.79875288289100,1.2962143274004300,-34.53237379345690,1.5429547087409600,0.3932433387675660,0.7266080706092100,12689910,12249732,440028,442362,1369280,748.5058786614330,1074.7908239780800,838.2523869680570,8246.756492761100,0.6258774454297860,0.1605891201954980,0.32135720962841800,1.2821804514814200
lP_s34,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,117.31887622028500,143.24957150309300,105.57396229227200,1.2853671967125400,-31.80315224681420,1.5559756037926100,0.3912400409910720,0.7369932152990270,12689910,12185770,504140,516872,5441519,801.1809933359530,1765.2854147594200,1000.9939679930900,10895.75144212720,0.8236877112095720,0.05241325104797390,0.09264692450766050,1.7635325198798800
lP_s35,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,126.76193382981300,155.05213038701000,108.31266023684500,1.3191738648119800,-37.51483335368090,1.5161003817226700,0.3974404229911300,0.6985564143265680,12689910,12382181,307729,307729,2342888,625.9494643034750,897.432408049984,715.7911944389110,5257.411254969540,0.6031880548320100,0.07378212228887640,0.13134601397932800,1.2537628501471800
lP_s36,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,127.77944823310600,156.48729076255400,110.08524488530700,1.3157672852662700,-37.55494420334780,1.520025632492650,0.3968213605076960,0.7034772239257730,12689910,12447411,242499,246124,1367895,555.6611524650000,725.3798933222230,676.6565033648750,4783.955410846830,0.3603154454606460,0.0599347215507858,0.17727895781474500,1.0720060912960400
lP_s37,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,140.5579438397510,164.9821640903690,129.27759992682700,1.222834929656910,-30.064392207079500,1.6355437283437300,0.3794283468893290,0.7835853083853080,12689910,12278335,410789,416228,9173564,723.2100658468550,1752.4826741402800,1114.523210283070,9932.95750288788,0.7717152834591380,0.0361796984885676,0.04477965161631840,1.5724057228877200
lP_s38,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,115.72042139384100,141.83271590646000,97.92428802963650,1.3277437694497300,-35.010361194721000,1.506314731816730,0.39899218853297700,0.6904210174909050,12689910,12365339,324571,337724,7923785,642.8503964953560,975.9817223111120,840.8616076025820,6367.511760032930,0.5076648067920570,0.02729944344868370,0.040961611149217200,1.1606924534154600
lP_s39,Experiment 1,lowP_SynCom9,22.05.22,day 13,jpg,131.87393070076900,158.15570724963300,116.54013652466900,1.2733232784768600,-33.94867363691350,1.570693031224870,0.3890001598220870,0.7368696239379000,12689910,12254830,435080,462247,2906846,744.2856045385900,978.585085591874,843.9929214271720,7950.915872327540,0.5061210010884040,0.08492534190316470,0.14967425174914700,1.1594707262912900
