file,Assays,treatment,SynCom9,date,day,format,plant_region_red_channel,plant_region_green_channel,plant_region_blue_channel,plant_region_chroma_ratio,plant_region_chroma_difference,plant_region_chroma_base,plant_region_green_strength,plant_region_blue_green_ratio,total_area,class_background_area,plant_region_area,plant_region_filled_area,plant_region_convex_area,plant_region_equivalent_diameter,plant_region_major_axis_length,plant_region_minor_axis_length,plant_region_perimeter,plant_region_eccentricity,plant_region_extent,plant_region_solidity,plant_region_aspect_ratio
lP_c21,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,86.01848512173130,109.14337240757400,119.51893597835900,1.0620292093129400,-6.374661857529300,1.8831873760740300,0.3468383665586380,1.095063615333770,23982000,23761816,220184,220584,1019059,529.478022129311,909.3898085354410,612.4492684171130,7183.002092041050,0.7392120368309910,0.14427925897191300,0.21606599814142300,1.4848410397905700
lP_c22,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,83.57433489827860,111.78560250391200,108.53834115805900,1.1637504072987900,-15.729264475743300,1.7185815682266800,0.36783888027766500,0.9709509876664190,23982000,23918430,63570,63570,365760,284.49927567362000,565.3271905079760,342.06096563290400,2283.539105243400,0.7961743710632890,0.034402701561840400,0.17380249343832000,1.6527088656899800
lP_c23,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,87.33103448275860,116.78275862069000,119.1655172413790,1.1310867677509900,-13.534482758620700,1.7682109428056800,0.36124414672910200,1.0204033424867900,23982000,23953060,28940,28940,398322,191.95716299381900,1034.5161135983700,377.1092992209770,1593.1543289325500,0.9311927267767990,0.043364380671533500,0.07265478683075500,2.7432792448646700
lP_c24,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,88.20194174757280,113.76699029126200,122.68932038835000,1.0789161119244300,-8.321359223300970,1.8537122375832100,0.35042075610500100,1.078426352619900,23982000,23930909,51091,55211,295697,255.051135225986,481.39408164373500,340.1137570902880,2197.8822509939100,0.7076947130951620,0.07478201812356280,0.1727815973783980,1.4153913848181800
lP_c25,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,79.20393740535080,112.09490156486600,112.28621908127200,1.1707641125949700,-16.34982332155480,1.7082860488156400,0.3692372157059670,1.0017067459245200,23982000,23785187,196813,197713,1430681,500.58974671677200,932.8170139300210,644.4313454254070,6526.374675043080,0.7230035346236880,0.10298953427524900,0.13756595635225500,1.4475040988489500
lP_c26,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,77.06342729970330,101.44658753709200,112.71921364985200,1.0690818404625,-6.555267062314540,1.870764168190130,0.3483393066837840,1.1111188299817200,23982000,23714168,267832,268332,1179479,583.9642914986400,1101.6983791218600,955.9312473895490,7631.286363288520,0.49710793534989500,0.1471973197680300,0.22707653124811900,1.1524870456221300
lP_c27,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,70.28093158660850,101.30494905385700,100.24163027656500,1.1881706203211300,-16.043668122270700,1.6832599340484100,0.3726810016841100,0.989503782517799,23982000,23845529,136471,138251,584133,416.84562359409800,746.4015886380900,538.531740938251,4579.362481734260,0.6924102543536120,0.08180292395207070,0.2336300123430790,1.3859936785484200
lP_c28,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,70.98813241723920,114.78638351030600,105.8632104934420,1.2981115282599700,-26.36071205496560,1.5406996675246100,0.39359236858337300,0.922262791596154,23982000,23822958,159042,160442,1613215,449.99840407913600,868.8443003904550,539.1105777105370,4467.462986797650,0.7842131037069670,0.034468185813780500,0.09858698313615980,1.6116253998951600
lP_c29,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,77.50235849056600,113.56957547169800,107.15683962264200,1.230045149465810,-21.239976415094300,1.6259565763651700,0.3808136086485460,0.9435347378695220,23982000,23897659,84341,84341,302404,327.6984840406020,518.1918588404930,377.726893674527,2342.1248916810300,0.6845855622722860,0.1977217955570560,0.27890173410404600,1.3718691136856100
lP_c30,Experiment 2,lowP_control,no,23.06.22,day 10,JPG,84.18616769303650,131.26101373756500,113.60113690194200,1.3272946310316200,-32.36736144007580,1.5068244481977100,0.398911060851889,0.8654598472709430,23982000,23772128,209872,212872,432290,516.9306817481990,936.7606972308830,443.0362979339570,4403.948268171890,0.8810919457670820,0.3146619968334690,0.48548890790904300,2.114410718939620
lP_c31,Experiment 2,lowP_control,no,27.06.22,day 14,JPG,112.64962346413,159.05509314308400,153.64922711058300,1.1945608687369000,-25.9056678557273,1.674255412463620,0.373935860927646,0.9660126191140700,23982000,23728666,250574,252364,578975,564.8369018420000,735.4784192496590,517.0801816322740,4076.9777054234100,0.7111376258259760,0.2749475504525150,0.43278898052592900,1.4223682232955900
lP_c32,Experiment 2,lowP_control,no,27.06.22,day 14,JPG,102.31928919461200,149.00687876182300,147.15534537116700,1.1945653634981900,-24.26956147893380,1.6742491127845600,0.3739367418014220,0.9875741750579460,23982000,23635416,346584,346984,2012984,664.2924464213720,864.5001813718480,735.0110755442250,6375.2447327281700,0.5264355116023000,0.12162173543208900,0.1721742448027410,1.1761729994772500
lP_c33,Experiment 2,lowP_control,no,27.06.22,day 14,JPG,112.5324638502980,158.4065778281830,153.4493904167850,1.1911081548376600,-25.415650694641400,1.6791086450689100,0.3732584723059180,0.9687059244675140,23982000,23631163,350037,352217,1216260,667.5934020947650,900.1522148648630,771.4482336625030,7624.6000717875000,0.5152835469876580,0.18828263507582100,0.287797839277786,1.1668342418665300
lP_c34,Experiment 2,lowP_control,no,27.06.22,day 14,JPG,111.74994610907500,166.2722569519290,151.66846303082600,1.2624194147617300,-34.56305238197890,1.5842595389563800,0.38695803766050400,0.9121693889959900,23982000,23492346,460894,484295,821172,766.0473005834350,986.1612467057650,844.1022022898860,6851.185858225130,0.5170628264659680,0.36494834911972600,0.5612636573093090,1.1682960239062300
lP_c35,Experiment 2,lowP_control,no,27.06.22,day 14,JPG,102.85446009389700,145.50838363514400,141.79476861167,1.1895266084019600,-23.183769282360800,1.6813411199660800,0.3729476986548630,0.9744783432356320,23982000,23834058,147942,147942,377799,434.01106521286900,591.9208374316220,482.58089687842700,3654.592929112560,0.5790677098927040,0.24504703269182000,0.3915891783726270,1.2265732880444700
lP_c41,Experiment 2,lowP_control,no,30.06.22,day 17,JPG,60.87546498463530,111.74284327996100,103.48245188419900,1.359750055351920,-29.563884845544200,1.470858553840900,0.40471762272491100,0.9260767745539920,23982000,23367744,614256,614356,1281553,884.3613683279260,1212.814307180340,1018.1469539744500,9053.00923471599,0.54337326320225,0.3295064291346820,0.47930596705715600,1.191197697391310
lP_s01,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,96.25871080139370,119.88937282230000,120.91289198606300,1.1040980614729300,-11.30357142857140,1.8114333045127300,0.35569045810009700,1.008537196747870,23982000,23865699,114001,114301,693374,380.9863269716560,940.0546127959650,448.70561252168200,4294.149278298670,0.8787302727983270,0.10304429962127000,0.1644148756659470,2.0950364483139600
lP_s02,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,102.47368421052600,122.98222829801800,132.3198906356800,1.0475774592943900,-5.585440874914570,1.909166699087940,0.3437410445793680,1.075926924295390,23982000,23836468,145532,145532,1144341,430.46149354431000,738.6012740277840,623.9254163895790,4811.119841047140,0.5351782500784230,0.06439112880924730,0.1271753786677220,1.183797381266800
lP_s03,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,98.39285714285710,129.64550264550300,129.5224867724870,1.137663664221380,-15.687830687830700,1.7579888176957900,0.3625830509477800,0.9990511365955190,23982000,23906789,75211,75211,3078950,309.45374355317800,2512.010098826630,1212.1701297997400,4577.521861300700,0.8758685000775530,0.013766698833076800,0.024427483395313300,2.072324698548410
lP_s04,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,94.55930087390760,120.37702871410700,119.01622971285900,1.1272548721605900,-13.589263420724100,1.7742216506606400,0.3604614648443340,0.9886955259173220,23982000,23902300,79700,79700,1215456,318.55484883359200,1108.4359112386600,534.1513445407370,4039.036579926460,0.8762281663037420,0.0415526185448763,0.06557209804386170,2.0751345523461900
lP_s05,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,107.5375854214120,147.90660592255100,144.53986332574000,1.173501292223170,-21.867881548974900,1.7043014892732300,0.36978125551701900,0.9772373750596790,23982000,23938340,43660,43660,1118312,235.7745502023860,957.6079774245980,503.8902833144630,2082.1248916810300,0.8503628018482240,0.01699798329011810,0.0390409831961027,1.9004295362190600
lP_s06,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,104.18785796105400,137.63344788087100,137.23711340206200,1.1401757415877500,-16.920962199312700,1.7541155517086400,0.3630929716727410,0.997120362201841,23982000,23895339,86661,86661,1118887,332.1749722454930,1127.9737401976900,633.9297634055880,2940.509667991880,0.8271320986085250,0.034151337624598100,0.07745286163839600,1.7793355120889200
lP_s07,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,83.46540880503140,114.85639412997900,113.47798742138400,1.1663899001511600,-16.3846960167715,1.7146924881129500,0.36836584783683000,0.9879988683343520,23982000,23887188,94812,94812,144118,347.4455176217280,680.0780772523320,227.1127481266030,2540.7523086790000,0.9425904388143110,0.40668805655165300,0.6578775725447200,2.9944513589049000
lP_s08,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,82.91569767441860,124.89244186046500,109.71220930232600,1.2967222021006900,-28.57848837209300,1.542350394525520,0.39333681232662300,0.8784535530572820,23982000,23947770,34230,34230,49930,208.76539372291700,266.3797979931960,230.58002142909600,1230.0832611206900,0.50072527176418,0.5746180963572270,0.6855597836971760,1.155259663617950
lP_s09,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,115.7772633744860,131.59053497942400,145.90689300411500,1.0057203064983500,-0.7484567901234410,1.988624458586780,0.33460209332318300,1.1087947398871000,23982000,23788649,193351,193351,2243912,496.1674507805690,1060.3829132398600,905.2599950432800,7320.173664916310,0.5207479560519810,0.05908565159661840,0.08616692633222690,1.1713573106576600
lP_s10,Experiment 2,lowP_SynCom9,yes,17.06.22,day 04,JPG,109.72676056338000,121.8774647887320,142.90915492957700,0.9648467008415500,4.440492957746470,2.072868154345740,0.32542886637871900,1.1725642240532500,23982000,23841276,140724,140724,3733966,423.2911075055930,1722.4084619549800,1409.7489867180500,8217.144227664780,0.5745415470784700,0.026780667769682100,0.03768754187906370,1.221783791428580
lP_s11,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,93.49880668257760,141.02068416865600,135.2521877486080,1.2329623704528100,-26.645186953062800,1.6221095208814000,0.3813723233283780,0.9590946785285140,23982000,23857148,124852,124852,189109,398.7060366225660,580.9198690549230,403.25335354119000,2936.208152801710,0.7198173889686250,0.4729027468448400,0.6602118355022770,1.4405828592708400
lP_s12,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,94.81625,112.79125,135.7675,0.9783104837179550,2.5006250000000000,2.0443407622488400,0.3284783400072810,1.203705961233700,23982000,23822959,159041,159041,4448456,449.9969893612900,1844.2795991049300,1401.8462510638200,8090.35743110038,0.6498002010484350,0.02238374711478920,0.03575195528515960,1.3156076122508800
lP_s13,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,81.27233782129740,112.91676866585100,118.73684210526300,1.1291158606551100,-12.912178702570400,1.7712974103823200,0.3608418195223740,1.051543039250760,23982000,23819438,162562,162562,931512,454.9509499619030,715.7341808537610,646.2312779122490,5103.362481734260,0.42986566801856800,0.10549288243295200,0.17451412327484800,1.107551128082270
lP_s14,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,72.8107653490328,94.72582001682090,105.66989066442400,1.06146875670021,-5.485492010092510,1.8841816938799100,0.34671879449271600,1.1155341874650400,23982000,23745547,236453,236553,1550872,548.6905412627990,1021.4754893871700,718.429020261703,7347.629509039020,0.7108686649286290,0.09865053455019560,0.15246454897631800,1.4218182458930600
lP_s15,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,87.9190263288624,114.90511674118200,118.74068554396400,1.112022422753520,-11.575260804769000,1.798524884999830,0.35733110874233400,1.0333803133538500,23982000,23775929,199981,202781,1166444,504.602534075764,1051.564438149680,569.7261917624090,6320.96046148071,0.8405144428508300,0.11708688262271400,0.17144500721852100,1.8457365193212200
lP_s16,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,82.51373422420190,108.09873793615400,115.17297698589500,1.0936368689068800,-9.255382331106160,1.8287605848539600,0.35351171299342300,1.0654423833691600,23982000,23848019,133981,133981,1050812,413.02531089893500,1905.5356353628500,536.883592308505,4600.433549546130,0.9594880170127790,0.05170759607398790,0.12750235056318400,3.5492528783928400
lP_s17,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,83.78512110726640,98.30034602076120,114.95778546712800,0.9892211774005120,1.0711072664359900,2.021792543155640,0.3309294022400710,1.1694545352144400,23982000,23695116,286884,290554,2927799,604.3774098622500,1826.8990830325800,1273.6972841552000,12774.26406871190,0.716885590256973,0.06678354244413460,0.09798623471078450,1.4343275327342000
lP_s18,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,85.06153123532180,112.02630342884000,119.87083137623300,1.093300267475890,-9.56012212306247,1.829323617213970,0.3534413645423490,1.0700239828262800,23982000,23770160,211840,215940,1180092,519.3486932271000,1097.092306405600,764.9848405343060,7102.35743110038,0.7167950292151530,0.12099259160259800,0.17951142792256900,1.4341360093349500
lP_s19,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,93.87552565180830,128.61900756938600,138.07485281749400,1.1090217521366000,-12.643818334735100,1.8033911383134500,0.35671083721895800,1.0735182569575200,23982000,23863680,118320,121610,1582526,388.13619121780500,735.6923038156270,672.7142665177450,4428.007142674940,0.4048203809766380,0.04169224274807980,0.07476654411997020,1.0936178113538200
lP_s20,Experiment 2,lowP_SynCom9,yes,20.06.22,day 07,JPG,79.98638247483720,102.37418590882200,115.17465956187100,1.0491252233585200,-4.793664890467720,1.9063501243421400,0.3440741676732260,1.125036145971890,23982000,23814119,167881,170241,2073607,462.33400049064500,1607.0462755738900,731.0305181274590,7369.487373415290,0.8905472402623860,0.0491343301404599,0.08096085709587210,2.198329940712130
lP_s21,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,79.77705499704320,101.56613443721700,108.41454760496700,1.079390717045010,-7.470333136211310,1.8528971654261600,0.35052087124585300,1.0674281167211700,23982000,23475305,503895,518125,3229164,800.9862922636850,1594.1819135022500,1131.8441125430200,14851.72705550960,0.7042175155737890,0.06632682879057840,0.1560450320888010,1.408481871165500
lP_s22,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,72.79839849269900,102.63589260480500,100.28308996702800,1.1859834753927000,-16.095148374941100,1.6863641370195000,0.3722503536357860,0.9770762198480010,23982000,23771069,210931,211531,1022515,518.2332393918130,821.0095502871160,668.0883404125420,6314.416305603430,0.581229003912461,0.09482431533329740,0.206286460345325,1.2288936965733400
lP_s23,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,90.07033363390440,124.4824165915240,126.7892996693720,1.1480459935799700,-16.052599939885800,1.7420904834686700,0.36468526696282700,1.018531798634800,23982000,23651127,330873,333273,1834457,649.0613128858920,1517.9378355145500,808.3497938429640,9185.854905783440,0.8464101514045060,0.1116316213513490,0.18036563408136600,1.8778230007310900
lP_s24,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,96.72012102874430,116.71558245083200,135.3770801815430,1.0057474354900500,-0.6669818456883550,1.988570817508980,0.3346080990088490,1.1598886570143500,23982000,23719198,262802,264843,2621713,578.4547508971560,1111.2083394306000,874.3022611026740,8504.884343034960,0.6172039755628560,0.0796024270680117,0.10024056790350400,1.2709658762967600
lP_s25,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,77.41988950276240,121.23342541436500,111.73802946593000,1.2818223638253300,-26.654465930018400,1.5602785974426500,0.39058249402969600,0.9216767494939600,23982000,23766147,215853,216443,362612,524.2447667356530,638.4367258447140,551.237412182032,3829.3208511739200,0.5044901392829200,0.45668096882299200,0.5952726330071810,1.158188308223690
lP_s26,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,89.19646182495350,104.77793296089400,124.10032588454400,0.9824614246286520,1.8704608938547600,2.0357033363991400,0.32941295284346500,1.1844128088579600,23982000,23550095,426764,428334,3892491,737.1382509878030,1649.1802267401700,1229.7513315927300,17352.01132675700,0.6663106031211670,0.0696813978731992,0.10963776152597400,1.3410680552825400
lP_s27,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,88.14059196617340,124.27343199436200,121.93164200140900,1.1831495257344600,-19.237315010570800,1.6904034160504500,0.37169146977519600,0.981156149344463,23982000,23699968,282032,282132,598825,599.2447707579500,905.8096513829550,715.0998666821600,6484.21529547665,0.6138028920928120,0.313435755183328,0.47097566066881000,1.2666897220742500
lP_s28,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,86.28888024883360,119.42185069984400,123.56143079315700,1.13816224628753,-14.496695178849200,1.7572187151029000,0.3626843218938040,1.0346635064609500,23982000,23725148,255852,260022,1401811,570.7546618290390,1137.871898731560,597.6216597009970,7356.558441227160,0.8509726746727890,0.13314640421652100,0.18251533195273800,1.904000432817070
lP_s29,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,69.53309265944650,108.46690734055400,94.83273164861610,1.3198231176970200,-26.283995186522200,1.515354575308420,0.39755826467422900,0.8743010561817700,23982000,23734397,247603,250973,868830,561.4783441906380,936.1041260898170,578.3184542861300,5460.374675043080,0.7863408741071460,0.17283301712813100,0.28498440431384700,1.618665493297000
lP_s30,Experiment 2,lowP_SynCom9,yes,23.06.22,day 10,JPG,71.54452926208650,107.0203562340970,106.97888040712500,1.1989503945997500,-17.7586513994911,1.668125728143800,0.37479493168250900,0.9996124491785350,23982000,23591554,390446,390546,1138952,705.0753770226740,1080.9700047007000,868.3903530171770,8797.210244842770,0.5955157711269260,0.20386695906432700,0.3428116373648760,1.2447973436656900
lP_s31,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,108.3134067470720,160.8171648313230,144.28806152770500,1.273287648956880,-34.51643069393460,1.5707369828321700,0.3889935091291610,0.8972180406180200,23982000,23414042,567958,575658,1077241,850.3802592656380,1086.7708302473200,959.9562438474820,8998.967604155650,0.4687881217624860,0.3258676581120080,0.5272339244421630,1.1321045487360600
lP_s32,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,112.19151846785200,163.6752393980850,154.30560875513000,1.2283452441206600,-30.426675786593700,1.628206735502720,0.3804875721881600,0.9427547460604810,23982000,23618708,363292,363292,768852,680.1159759084670,826.7097717336840,801.7573866995910,6541.97265478953,0.24383298923554500,0.3754676654553870,0.4725122650393050,1.0311221143054400
lP_s33,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,104.72079655101600,151.95935126257400,146.04988708684000,1.21193872471969,-26.574009443646100,1.650248448379750,0.377323114974884,0.9611115464324220,23982000,23495066,484084,493784,1460819,785.0827292544250,952.3589963644120,882.780125254429,8762.523953341750,0.37520835217585100,0.23212737553610200,0.3313784938448910,1.0788178948749300
lP_s34,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,107.5964796479650,155.3982398239820,150.68690869086900,1.2033157906393900,-26.256545654565500,1.66207409190341,0.3756469450048210,0.9696822104391290,23982000,23529855,451845,464535,1019350,758.4898958396610,917.5205281476220,835.4830156956440,7697.227488785470,0.41331564900328200,0.29561566724763300,0.4432677686761170,1.0981917177378800
lP_s35,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,104.66383962991500,161.00038550501200,140.1206630686200,1.3154459022538000,-38.60813415574400,1.5203969973780900,0.39676289133826000,0.8703125935326300,23982000,23466883,515117,521447,841043,809.8563666264180,1087.6049676956600,918.4012124557250,7696.097546470560,0.5356732376076520,0.4148341603972480,0.6124740352157980,1.1842372951441300
lP_s36,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,105.63325301204800,143.5098795180720,145.99662650602400,1.1406425961251200,-17.69493975903620,1.7533976083255300,0.36318764750004600,1.0173280543214400,23982000,23566847,412653,412653,1923239,724.8490310772300,1320.4851298616800,803.9365085273900,11223.837661840700,0.7933091192064610,0.13015494523691200,0.21456147675873900,1.6425241494262800
lP_s37,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,108.54107099588100,164.75405863823600,145.8710928034890,1.2951743829997200,-37.54797673855100,1.544193605318120,0.3930518486917450,0.8853869459069920,23982000,23572265,409735,409735,670301,722.2816658770050,962.8276291059560,826.6682431019590,7447.771644662750,0.5126731801144730,0.4667382035360630,0.6112701607188410,1.1647086205865100
lP_s38,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,110.64829844795700,161.84152071764200,147.9434714509470,1.2517143974142200,-32.54563576819020,1.5978085768858900,0.38493983309530300,0.9141255642861730,23982000,23283534,697966,706766,1678782,942.6971475933420,1165.404392544010,1004.2970159417800,10691.77878733770,0.5073189065470720,0.2769618424811910,0.4157573764789000,1.1604180576511500
lP_s39,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,104.30542353927900,162.86399217221100,141.05647190383000,1.3275410338519700,-40.18304445065700,1.5065447688625000,0.39895557120003500,0.8660998052576150,23982000,23266864,711136,711136,1149646,951.5495136275280,1230.2874131456100,1162.2198300239000,10020.180807591200,0.3280123645915730,0.4619398021119150,0.6185695422764920,1.0585668746680300
lP_s40,Experiment 2,lowP_SynCom9,yes,27.06.22,day 14,JPG,120.42117033171800,173.22623928438300,158.5171449869550,1.2420397612746800,-33.757081625046600,1.6102544075943600,0.3831044196652120,0.9150873773038480,23982000,23448183,532966,537926,938257,823.7677993217030,1014.5492472528500,893.3732289677360,8377.553390593270,0.4739314922906350,0.4125404826334920,0.5680383945976420,1.1356387390577300
lP_s41,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,59.15582936425760,104.04825015531200,95.42151584178920,1.3462289705728700,-26.759577552288300,1.4856313775129400,0.4023122692474920,0.9170890975999550,23982000,23021910,959390,960490,2253073,1105.2299701073400,1500.0195688671500,1383.2844395546400,14875.869191133300,0.3867667022216760,0.31445965736192000,0.4258139882729060,1.0843898232167600
lP_s42,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,61.30515655678410,105.93396713857600,95.59501911749510,1.3503358639762400,-27.483879301436400,1.4811129981475400,0.40304492409117400,0.9024019556677590,23982000,23020312,961688,972118,2151379,1106.5528416199900,1576.9318400583700,1245.813372126930,17928.864140499400,0.6130764296137480,0.310708545157012,0.44701003402933700,1.2657849685512200
lP_s43,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,63.08956083513320,105.74600431965400,96.14370050395970,1.3281898948796200,-26.129373650108000,1.5058087760720900,0.39907275030280700,0.9091946416559780,23982000,23291563,690437,717717,2877947,937.5988969427770,1410.7797517201500,1163.0283415344000,13374.974746830600,0.5660267170797690,0.1529835285630020,0.2399060858313240,1.2130226765229900
lP_s44,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,71.83069192114420,122.52093802345100,108.5479963922180,1.358485740960730,-32.33159386676970,1.472227451269080,0.40449352647009300,0.8859546632873590,23982000,23211084,770916,791716,2666874,990.7374712147780,1205.8704773836800,1167.4523107695600,10854.991990773300,0.2504067662351430,0.21352500051932900,0.2890710247278270,1.0329076967510600
lP_s45,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,67.96067715275930,108.63089842708600,103.71740869101600,1.2655185184897600,-22.791855505198600,1.580379876532150,0.38753983825975600,0.9547689487317610,23982000,23236054,745846,785557,3469458,974.4950597527640,1569.1404728680800,1181.1963087365800,17212.822509939100,0.6582876776531100,0.14106565522260600,0.21497478856928100,1.32843326825703
lP_s46,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,59.19786384723270,99.86179738914660,92.25849606214260,1.3186874086885400,-24.13361743445890,1.5166596623448700,0.3973520992776030,0.9238617616967670,23982000,23060470,920930,954981,3534958,1082.8501715071000,1611.8886741925800,1275.7385648524000,18199.89357775100,0.6112264642376540,0.13672612106867700,0.2605207756358070,1.2634945110239500
lP_s47,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,58.97879756026720,103.72378739471400,94.0232355503921,1.3558484849635300,-27.222770839384300,1.4750910755738300,0.40402553662319700,0.9064770763970760,23982000,23297474,684526,696186,1668743,933.5767630995230,1258.5933956639400,1027.9445212985100,11442.891485709900,0.5770047986911700,0.3085816242903340,0.4102045671502440,1.224378718487710
lP_s48,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,65.18755036261080,110.44500402900900,104.441982272361,1.3021907484314900,-25.63023771152300,1.5358732984465100,0.394341468326752,0.945646959684377,23982000,23488836,493164,501364,2597182,792.4114504723990,1154.7683191368000,967.2683803226940,11118.222438151600,0.54623830254157,0.13588547754336800,0.18988426687078500,1.1938447928501100
lP_s49,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,59.59095785440610,102.82421455938700,95.33731800766280,1.327378285045010,-25.360076628352500,1.5067294851310400,0.39892617290043300,0.9271874180239910,23982000,23332262,648248,668108,1538438,908.501507095877,1264.8556591239500,1017.7559788470300,10705.050865276300,0.5937602736383510,0.2647660902310920,0.42136764692499800,1.2427887287450300
lP_s50,Experiment 2,lowP_SynCom9,yes,30.06.22,day 17,JPG,61.54885629040280,110.18945798110400,96.24453008453510,1.396629611830240,-31.292764793635000,1.4320188996845500,0.411181015135082,0.8734458980734780,23982000,23181272,799128,799128,1760789,1008.7028159498300,1373.0148318303200,1116.5381566159200,11163.234631460400,0.5819817901901770,0.25240775484677900,0.4538465426578650,1.2297070401890700
lP_s51,Experiment 2,lowP_SynCom9,yes,04.07.22,day 21,JPG,98.55299108426800,161.41386252516500,140.22274949669300,1.3520122448991900,-42.02599223468510,1.4792765432010800,0.40334346837681400,0.8687156561589060,23982000,22599186,1381834,1434235,2242763,1326.425909374350,1637.9741351022000,1472.4645977616700,13987.72705550960,0.4380415412727830,0.37445620097543700,0.6161301929807120,1.1124030673417400
lP_s52,Experiment 2,lowP_SynCom9,yes,04.07.22,day 21,JPG,94.65705335925690,153.0604882263990,141.33246921581300,1.2971803710286200,-35.06572693886370,1.5418056306341300,0.39342111290804000,0.9233765738860180,23982000,23060568,919232,932602,1550063,1081.851437668770,1363.5344069964600,1174.6190006930700,11416.447834896000,0.5078395507265130,0.39664383339985500,0.593028799474602,1.160831219477910
lP_s53,Experiment 2,lowP_SynCom9,yes,04.07.22,day 21,JPG,93.45019143249300,153.90746225529100,135.0408870909490,1.3471638652141200,-39.661922993570800,1.484600390229520,0.4024792091043750,0.8774161116824320,23982000,22606564,1375436,1399156,1897012,1323.3516186004200,1622.8301649859300,1475.3239680861800,13974.999133448200,0.4165657613621910,0.5060694364725450,0.7250539269124290,1.0999822412504400
lP_s54,Experiment 2,lowP_SynCom9,yes,04.07.22,day 21,JPG,105.16509709683700,169.15509514840600,149.5325712801200,1.328281457983770,-41.80626095992730,1.5057049753866500,0.3990892821872180,0.8839968500442120,23982000,22441116,1530214,1568974,2379397,1395.825553823750,1736.0601171844700,1671.0427129816900,16033.793072687600,0.27110821262962300,0.43192927963707200,0.6431099980373180,1.0389082838503700
lP_s55,Experiment 2,lowP_SynCom9,yes,04.07.22,day 21,JPG,97.68189868933760,160.28648600779300,146.47236981934100,1.312993518293500,-38.209351753453700,1.523236765554950,0.3963163559009360,0.9138160893502880,23982000,22678918,1122081,1198762,2365969,1195.2731493662800,1473.4473643294100,1321.9850113093300,11934.631601080100,0.44161337558325500,0.28976558313696400,0.4742585384677480,1.1145719139962600
