file,Assays,treatment,SynCom9,date,day,format,plant_region_red_channel,plant_region_green_channel,plant_region_blue_channel,plant_region_chroma_ratio,plant_region_chroma_difference,plant_region_chroma_base,plant_region_green_strength,plant_region_blue_green_ratio,total_area,class_background_area,plant_region_area,plant_region_filled_area,plant_region_convex_area,plant_region_equivalent_diameter,plant_region_major_axis_length,plant_region_minor_axis_length,plant_region_perimeter,plant_region_eccentricity,plant_region_extent,plant_region_solidity,plant_region_aspect_ratio
hP_c73,Experiment 4,highP_control,no,01.12.22,day 17,jpg,70.09159220146220,94.5442729488221,84.43501218521530,1.2236633727127100,-17.280970755483400,1.6344364345614500,0.3795878264060180,0.893073790211713,23982000,23492595,489405,491205,695305,789.3857101513250,1027.8517705250200,834.5492539274920,6580.35743110038,0.5837472755925260,0.4814627898191430,0.7038709631025230,1.2316250547080600
hP_c74,Experiment 4,highP_control,no,01.12.22,day 17,jpg,73.00430696945970,98.42893500391540,85.83261550509010,1.2393709657738600,-19.01047376664060,1.6137218437670900,0.3825961826751710,0.8720262542886980,23982000,23474074,507526,507526,728984,803.8670121240570,997.7221923926060,940.4293273955340,7604.198051533950,0.333990797489477,0.4958637797637370,0.6962100677106770,1.0609220313829900
hP_c75,Experiment 4,highP_control,no,01.12.22,day 17,jpg,59.02607797572940,81.42241156726050,69.20268525690680,1.269955500070480,-17.308029950942400,1.5748583315628100,0.3883708815129460,0.849921832636222,23982000,23596836,385164,385164,610148,700.2899656630630,1034.5217271226600,775.4396465012530,6778.156420973600,0.6619325309657330,0.449552506384429,0.6312632344939260,1.3341099230486500
hP_c76,Experiment 4,highP_control,no,01.12.22,day 17,jpg,77.92997616209770,101.08671036948700,92.47467222884390,1.1864313717261400,-15.884386174016700,1.6857275082756800,0.3723385923995060,0.9148054367466770,23982000,23649204,332796,345716,555233,650.9447192578520,1039.0208171262000,686.5265974374690,6155.144227664780,0.7506114753622680,0.38685423742999200,0.5993808004927660,1.5134458315299800
hP_c77,Experiment 4,highP_control,no,01.12.22,day 17,jpg,83.52337767029420,127.37222893994400,98.70898831116490,1.39791006118971,-36.25604594921400,1.4307072075136700,0.4114029023770750,0.7749647559179210,23982000,23488108,493892,531913,701093,792.9961066917910,1044.814469392150,853.850229009055,7594.298556597340,0.5763164079177010,0.5480430363341000,0.7044600359724030,1.2236507456403900
hP_c78,Experiment 4,highP_control,no,01.12.22,day 17,jpg,88.74546496085550,135.61332824136000,107.61657437464200,1.3812580955085200,-37.432308573610900,1.4479553144365000,0.40850418882347700,0.7935545552212240,23982000,23461993,520007,531317,793374,813.691265738485,1091.4884611910400,991.6196247602580,7483.854905783440,0.4178801562893720,0.44693377476044200,0.6554374103512340,1.1007128478875400
hP_c79,Experiment 4,highP_control,no,01.12.22,day 17,jpg,86.41305874093140,131.2899602153050,106.04540135736000,1.3643459492324100,-35.0607301661596,1.465903864870360,0.4055308133646870,0.8077190455649000,23982000,23557656,424344,428814,629255,735.0452784496330,1018.4965404633400,769.0791977912500,6477.085353161740,0.6555955417473850,0.4430440012027660,0.6743593614671320,1.3243064477473900
hP_c81,Experiment 4,highP_control,no,05.12.22,day 21,jpg,79.07575356953990,121.87982548915900,93.10100475938660,1.4157523544068600,-35.791446324695900,1.4126764428641300,0.4144774584083400,0.7638754353784960,23982000,23230801,751199,781029,1071980,977.9858244195100,1250.114349560270,1088.318890906370,11020.347329832600,0.4920349034179670,0.4794473073177080,0.7007584096718220,1.1486654876671000
hP_c82,Experiment 4,highP_control,no,05.12.22,day 21,jpg,77.26960784313730,117.49130297280200,88.11195445920300,1.420851288827610,-34.800521821631900,1.4076068450838800,0.4153502063851960,0.7499444829512190,23982000,23353175,628825,636625,1065993,894.7876042492370,1295.6645927170900,1089.8928775352900,9258.180807591240,0.5407483336892180,0.38378323944607500,0.5898959936885140,1.1887999448598500
hP_c83,Experiment 4,highP_control,no,05.12.22,day 21,jpg,75.60504504504510,116.56360360360400,90.93963963963960,1.3997877365379900,-33.29126126126130,1.428788056785300,0.4117279798071730,0.7801718274676620,23982000,23431043,550957,560957,802261,837.556111462779,1070.836909158910,961.370965574447,7655.327993848860,0.44045368275421100,0.4681258719631040,0.6867553078112980,1.1138644160311700
hP_c84,Experiment 4,highP_control,no,05.12.22,day 21,jpg,81.70488519032210,124.8574510710430,99.02388657728460,1.3817108349698000,-34.493065187239900,1.4474808689212500,0.4085833775856060,0.7930955319674160,23982000,23337263,644737,651517,987746,906.0378824055400,1166.6376089314300,1058.8751913268000,8075.896536343780,0.41977129641313900,0.5430480031265370,0.6527356223158590,1.101770651052460
hP_c85,Experiment 4,highP_control,no,05.12.22,day 21,jpg,80.24234693877550,124.39668367346900,93.48352465986400,1.432103146511930,-37.533747874149700,1.396547451816760,0.41726693091010000,0.7514953124092130,23982000,23046840,934460,974790,1518281,1090.775607067380,1374.5635376539400,1330.7539973467000,12473.359523141400,0.25045439227006100,0.4538141200752750,0.6154723664460010,1.032920840662200
hP_c86,Experiment 4,highP_control,no,05.12.22,day 21,jpg,79.47936027663710,124.49524529933000,96.99070672141780,1.4109502808847700,-36.26021180030260,1.4174843912613600,0.4136531361338940,0.7790715740847630,23982000,23062700,919300,944340,1436748,1081.8914517986700,1378.921297725680,1290.3204134772600,11984.087445202800,0.35267404588291800,0.4169491909788760,0.6398477673189730,1.0686658006205200
hP_c87,Experiment 4,highP_control,no,05.12.22,day 21,jpg,76.83320830207550,123.21780445111300,93.79519879969990,1.4442824210111300,-37.90360090022510,1.3847707144422700,0.4193275244215130,0.761214657390796,23982000,23187073,794927,808598,1308157,1006.0479568975300,1474.893321118360,1084.7322763098500,9796.02142802481,0.6775628188625460,0.42154980180036900,0.6076694158269990,1.3596841850560500
hP_c88,Experiment 4,highP_control,no,05.12.22,day 21,jpg,74.34171998698620,121.59006615334600,91.29346057911290,1.4681671579405000,-38.77247587029610,1.3622427045742800,0.42332652697522800,0.750829927701301,23982000,23065909,916091,935752,1575886,1080.0015221174400,1480.8951979100400,1328.967172243040,11159.075251894000,0.4412016687064980,0.39052890948387900,0.5813180648854040,1.1143203751305500
hP_c89,Experiment 4,highP_control,no,05.12.22,day 21,jpg,78.48653151902250,118.45404054429300,90.40155512357680,1.4027518802432200,-34.00999722299360,1.4257688962450200,0.4122404246950140,0.7631783154731070,23982000,23266453,715547,745417,1083193,954.4960641703100,1245.69873088367,1049.3102194748100,9602.908729652600,0.5389360176826820,0.47142079728458400,0.6605904949533460,1.1871596290248200
hP_c90,Experiment 4,highP_control,no,05.12.22,day 21,jpg,75.0007210845111,114.37049322180600,84.95947505047590,1.4299869090594400,-34.390395154312100,1.3986142022205600,0.4169073955595840,0.7428443530947170,23982000,23292933,689067,719597,1110123,936.6682194736960,1289.7946855075600,1107.5601717691200,10730.79098064650,0.5124610883728560,0.4344969657531140,0.620712299447899,1.1645368968508100
hP_c91,Experiment 4,highP_control,no,05.12.22,day 21,jpg,78.7839636913767,124.33040847201200,93.58275340393340,1.4426266342737600,-38.147049924357000,1.3863600965656900,0.4190482406402720,0.7526940074760530,23982000,22996761,985239,1020371,1550262,1120.0202033067600,1394.6990123772400,1371.7861311391900,12657.643794388900,0.18051925388087000,0.4559444669404760,0.6355306393370930,1.0167029544314100
hP_c92,Experiment 4,highP_control,no,05.12.22,day 21,jpg,79.11603953816760,125.10241714428100,94.61873909793170,1.4401539878934400,-38.235027826231400,1.3887403824958100,0.4186306755341810,0.7563302233305980,23982000,22780979,1196321,1229771,1860390,1234.1811882366000,1553.5757595562000,1439.3363536334400,12937.844804515700,0.3763765124035160,0.44959261903867100,0.6430485005832110,1.079369499446310
hP_c93,Experiment 4,highP_control,no,05.12.22,day 21,jpg,80.71972609322440,125.88166746756400,94.18464680442100,1.4394341934633100,-38.42948101874100,1.3894348272969400,0.41850900831275400,0.748199866582557,23982000,23154822,827178,861678,1377521,1026.2532534101600,1490.2511498380600,1260.2043968172000,11050.489465456300,0.5337659962125650,0.4103523458719350,0.6004830416378410,1.1825471753644700
hP_c94,Experiment 4,highP_control,no,05.12.22,day 21,jpg,80.20057664584330,127.25132148005800,92.72772705430080,1.4717234687123300,-40.787169629985600,1.3589509459612600,0.4239172508915850,0.7286975567387940,23982000,22948310,1033690,1095190,1585047,1147.2292643570800,1510.0020966967100,1291.5495002980500,12954.57272657700,0.5180842238284610,0.44799393249905200,0.6521510087713490,1.169139933350020
hP_c95,Experiment 4,highP_control,no,05.12.22,day 21,jpg,77.73446449800070,122.9672538636120,94.3642062033935,1.4290320007987800,-36.917918512914700,1.3995487846892600,0.41674501738854900,0.7673929703924010,23982000,23062641,919359,919859,1496542,1081.9261687417400,1482.6987812314400,1361.0319615027700,12865.442784262100,0.39671386941193900,0.42877550544504800,0.6143222174853760,1.0893930658280300
hP_c96,Experiment 4,highP_control,no,05.12.22,day 21,jpg,79.76288449786110,124.04359339987800,93.32858015889180,1.4332722141540700,-37.49786107150130,1.3954083392179700,0.4174653580468330,0.7523853316473160,23982000,23006739,975261,1060452,1686813,1114.334272845430,1578.1852936867300,1364.436740376880,13701.200143575000,0.5025286668535600,0.36321271194772900,0.5781678229892700,1.1566569903789100
hP_c97,Experiment 4,highP_control,no,05.12.22,day 21,jpg,91.44378463974660,135.32211665347100,106.80997624703100,1.3651404749971200,-36.195236210081800,1.465050693778760,0.40567117038354500,0.7893016964887350,23982000,23229531,752469,761850,1096810,978.8121816708880,1251.8129920920700,1040.773480464420,9107.695526217010,0.5556550871093910,0.5397385907831090,0.6860522788814840,1.2027717996172300
hP_c98,Experiment 4,highP_control,no,05.12.22,day 21,jpg,78.88888888888890,120.51263492063500,90.13257142857140,1.4260039487800600,-36.00190476190480,1.4025206604168200,0.41622951114456000,0.7479097232247000,23982000,23199541,782459,789359,1217415,998.1271166208900,1284.6672101194800,1168.9165339818000,10162.506709399000,0.41483135184031300,0.45819572101826100,0.6427216684532390,1.099023901854980
hP_s01,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,121.85321100917400,177.92201834862400,158.08715596330300,1.2711422812853300,-37.95183486238530,1.5733879908216700,0.38859278257559100,0.8885193492665070,23982000,23960240,21760,21760,114602,166.45027033152300,318.4777786815130,234.60013191078100,1169.1126983722100,0.6762965003733880,0.07678410117434510,0.18987452225964600,1.3575345251836000
hP_s02,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,97.68387096774190,136.6236559139790,129.51827956989200,1.2026616437448500,-23.022580645161300,1.6629781205729600,0.3755194202590160,0.9479930741382030,23982000,23935640,46360,46360,178363,242.95552122543400,492.82869676217100,368.3621651475920,2402.8528137423900,0.6643241063525290,0.1421458006279440,0.2599193778978820,1.3378917364238800
hP_s03,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,104.50172413793100,153.8706896551720,130.6051724137930,1.3089423739751500,-36.317241379310300,1.5279511457224500,0.3955772648898310,0.8487982520029130,23982000,23924429,57571,57951,70267,270.74281861195900,315.7706289470860,273.0529142566220,1428.8111831820400,0.5022556794432870,0.5663036956158210,0.8193177451719870,1.1564448224504800
hP_s04,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,79.48653500897670,135.53859964093400,105.3734290843810,1.466392145056180,-43.10861759425490,1.36389164845354,0.42303123353991300,0.7774422147162060,23982000,23926610,55390,55390,74826,265.56494193112300,347.6016809200540,269.51703351601200,1703.6396103067900,0.63151739450528,0.5995172689980630,0.740250714992115,1.2897206398622800
hP_s05,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,95.08189655172410,148.39367816092000,118.64367816092000,1.3886375400832300,-41.5308908045977,1.4402606456110500,0.4097922907532680,0.7995197614298720,23982000,23913139,68861,68861,100786,296.10225985292300,396.1454134973120,325.09961512519000,2556.5512985522200,0.5714207195461750,0.4369325067734340,0.6832397356775740,1.2185354736417100
hP_s06,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,75.21606118546850,128.37284894837500,106.75908221797300,1.4108833387620400,-37.385277246653900,1.4175516465839500,0.41364162846862800,0.8316328810378470,23982000,23929890,52110,52110,68802,257.5820503764760,372.2255686607080,234.39409725891300,1543.8822509939100,0.7768304434026600,0.5061631261473910,0.7573907735240260,1.5880330307531000
hP_s07,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,101.1023102310230,146.76897689769000,117.5973597359740,1.3421966015754700,-37.41914191419140,1.4900946684356100,0.4015911574270570,0.8012412583481370,23982000,23951439,29961,29961,37276,195.31392679430300,247.61916443029200,178.4766352559380,1014.7695526217000,0.6931735834477390,0.6299489077185090,0.8037611331687950,1.387403813811270
hP_s08,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,94.60336538461540,145.08894230769200,129.36778846153800,1.295603829476670,-33.1033653846154,1.543681760193520,0.3931309394316380,0.8916447139519860,23982000,23940719,41281,41281,57517,229.26099024084400,413.36287786186500,153.80764320393100,1389.1543289325500,0.9281971892342800,0.48852676299688800,0.7177182398247480,2.687531446755180
hP_s09,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,99.98220640569390,161.41281138790000,131.67259786476900,1.3935632537061200,-45.58540925266900,1.435169874550790,0.4106489696881900,0.8157506007892940,23982000,23954199,27801,27801,37917,188.1417885085140,307.12983774675300,152.45654065079000,1112.669047558310,0.8680989590072430,0.5007294537202140,0.7332067410396390,2.01454025150847
hP_s10,Experiment 4,highP_SynCom9,yes,18.11.22,day 04,jpg,88.2542372881356,147.66949152542400,124.92372881355900,1.385410455177900,-41.08050847457630,1.4436154949784800,0.4092296852982620,0.8459684361549500,23982000,23970200,11800,11800,17215,122.57335203001900,190.7215003341680,111.07048225291000,740.8700576850890,0.8129238403781140,0.5784313725490200,0.6854487365669470,1.7171213851389500
hP_s11,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,107.61560693641600,148.8092485549130,128.878612716763,1.2584599215417900,-30.562138728323700,1.589244095711620,0.3862131043018420,0.8660658794282160,23982000,23908359,68671,68671,171247,295.6934777375190,449.5254340264860,379.5564913785120,1798.7106781186500,0.5357930922503710,0.2651983841941440,0.4010055650609940,1.1843439494180500
hP_s12,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,114.51755265797400,163.3149448345040,150.5406218655970,1.2322950999572400,-30.785857572718200,1.62298787041302,0.38124461469299100,0.9217810532780590,23982000,23883079,98921,100301,128396,354.89453222717700,529.910159263272,293.8445360539220,2367.7228714274700,0.8321719631171110,0.6025485621699330,0.7704367737312690,1.8033691093239500
hP_s13,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,86.39419978517720,142.01288936627300,117.99140708915100,1.3896564590636100,-39.82008592910850,1.4392046228084800,0.40996970514454400,0.8308499856293590,23982000,23889300,92700,95300,162462,343.55393433484300,681.9389407444570,265.195132256399,2813.6223663640900,0.9212867343201950,0.39850057174299900,0.5705949699006540,2.5714610028555800
hP_s14,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,107.02502157031900,162.1518550474550,136.73080241587600,1.3304449706739200,-40.27394305435720,1.5032564623750900,0.3994796438281040,0.8432268775208320,23982000,23866899,115101,115101,179469,382.8199901240290,567.9374907046110,406.15056718501700,3019.1370849898500,0.6989889006508540,0.41525124105287500,0.6413419587783960,1.3983422321453800
hP_s15,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,98.83417593528820,155.82709807886800,130.93326592517700,1.3563897201197000,-40.943377148635000,1.474502475456320,0.4041216405797250,0.8402470914199320,23982000,23883650,98350,98350,157578,353.8687740175770,507.96630051028400,358.66670678264900,2543.095454429510,0.7081284199009560,0.48985914370529800,0.6241353488431130,1.4162627612328400
hP_s16,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,106.3955223880600,163.5,141.42910447761200,1.3194814580604400,-39.587686567164200,1.5157469533068600,0.39749625799428500,0.8650098133187270,23982000,23902099,79701,83601,109071,318.5568472893610,461.47018537024300,304.58825075392200,2392.0660171779800,0.7512314660961200,0.4975373148304210,0.7307258574689880,1.5150623316165500
hP_s17,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,97.1243042671614,148.80519480519500,126.40259740259700,1.3314298520098600,-37.04174397031540,1.5021444779692300,0.39965717759496100,0.8494501658230060,23982000,23928488,53512,53512,132286,261.02412631377200,397.296030857456,275.7406631247610,2022.4680374315400,0.7199332233241350,0.2305915609487040,0.40451748484344500,1.4408322166023700
hP_s18,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,117.2719298245610,172.98538011695900,153.2748538011700,1.278783490224480,-37.71198830409360,1.5639864099660200,0.390017667844523,0.8860566927536720,23982000,23947950,34050,34050,52995,208.2157690911820,314.269998086536,233.21991849758300,1465.0538238691600,0.6702886451502830,0.4233442329450090,0.642513444664591,1.3475264038812900
hP_s19,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,116.8432510885340,167.79390420899900,156.02612481857800,1.2298478248150300,-31.359216255442700,1.6262174552374400,0.38077578001231800,0.9298676585070490,23982000,23904940,68560,70160,119689,295.4544011976180,449.35903733736000,309.7980614818160,1922.1248916810300,0.7243598114236850,0.3657469645562600,0.5728178863554710,1.4504901521591200
hP_s20,Experiment 4,highP_SynCom9,yes,21.11.22,day 07,jpg,115.13539651837500,164.81334622824000,146.39748549323000,1.2603642414717600,-34.04690522243720,1.5868428619210500,0.3865716061536790,0.8882623212472930,23982000,23879359,102641,102641,151159,361.5059890391330,519.1700393363060,373.9004376302350,2780.8944443027300,0.6937781490400650,0.5590103043374070,0.6790267202085220,1.388524823952560
hP_s21,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,63.192200557103100,124.6016713091920,100.39275766016700,1.5233878795102800,-42.809192200557100,1.3128632746132500,0.43236451154563600,0.8057095591522850,23982000,23839369,142631,145731,283937,426.14953890051400,567.2738314908080,485.95252792944900,3195.036579926460,0.5159056401479490,0.325087864048903,0.5023332640691420,1.167344131139420
hP_s22,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,57.05629314923000,129.7129580456720,96.77588953797130,1.6864216028115100,-52.796866702071200,1.1859430623194700,0.45746845708731100,0.7460772693495790,23982000,23607955,374045,387555,549464,690.1078796177190,884.7820851759230,798.0441926535020,5968.073159852920,0.43180508751083900,0.5099114033282030,0.6807452353566380,1.1086880818392000
hP_s23,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,62.32216014897580,134.76846679081300,103.72532588454400,1.6232521191390700,-51.744723774053400,1.2320944950071900,0.4480097066843850,0.7696557537123700,23982000,23662574,319426,328126,505095,637.7349095169360,836.881801618172,751.5685431383220,5954.901586977670,0.43987670430329700,0.4844786817913640,0.6324077648759140,1.1135136099810800
hP_s24,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,53.972902383284400,126.43192948090100,95.87789748612470,1.6874374990468300,-51.506529546196500,1.185229083228110,0.4576179255873530,0.7583361092389890,23982000,23677736,304264,304264,516974,622.41542143435,902.1884335827530,720.9704798488500,5958.759451353930,0.6011514190280690,0.42453704220478400,0.5885479733990490,1.2513528068054800
hP_s25,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,70.24864655839130,140.69605568445500,114.07965970611000,1.5265811153558100,-48.53190255220420,1.3101170844327200,0.43287849206377500,0.8108234388742300,23982000,23725665,256335,256335,393160,571.2931460289790,705.1383379859180,680.0612900047050,5189.989898732230,0.264313935338792,0.4784163464284180,0.6519864686132870,1.0368746881344200
hP_s26,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,61.0578007518797,128.37828947368400,102.84257518797000,1.5665405126440700,-46.42810150375940,1.2766985493559400,0.43923250194141500,0.8010900878146630,23982000,23770458,211542,219782,492013,518.9832750410800,700.748454482353,585.2705194168440,4640.433549546130,0.549934599172956,0.23870360590919600,0.42995205411239100,1.1973069396705100
hP_s27,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,72.6630109670987,140.74925224327000,118.94616151545400,1.4691285434791700,-44.94466600199400,1.3613512642424300,0.4234863381585130,0.8450926709711240,23982000,23782868,199132,205832,298904,503.53027418637100,725.4855849833320,484.4581972284120,4861.6467529817300,0.744366818377017,0.4994983244035080,0.666207210341782,1.4975194746086200
hP_s28,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,66.88691718858730,133.69624217119000,101.18441196938100,1.590946449236810,-49.66057759220600,1.257113337133010,0.4430437690249980,0.7568231561798130,23982000,23696538,285462,289462,463836,602.877688191551,1078.5473647959300,559.7130789171850,5178.232539419350,0.8548040760105210,0.44934407495206900,0.6154373528574760,1.9269647350075800
hP_s29,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,77.96774193548390,142.55035405192800,122.14319433516900,1.4247132786298700,-42.494885916601100,1.4037912259253800,0.4160095058234650,0.8568424480424330,23982000,23729367,252633,252833,350804,567.1528241180490,682.6600013509440,632.509922520082,4461.161471607490,0.37620302821171900,0.5355298636548640,0.7201542741815940,1.0792874183397000
hP_s30,Experiment 4,highP_SynCom9,yes,28.11.22,day 14,jpg,64.33810792804800,140.86275816122600,107.24217188541000,1.641945779717480,-55.072618254497,1.2180670182325500,0.4508430050940670,0.7613238111003380,23982000,23683806,298194,305434,435951,616.1756184747630,849.9773251240080,675.1297111171340,4796.132034355970,0.6075369230517380,0.4809239344304600,0.6840080651265850,1.2589837347219600
hP_s31,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,91.60884006131840,131.99565661727100,107.81630045988800,1.3237614502594300,-32.28308635666840,1.5108462326109000,0.39827209926756600,0.816817031885427,23982000,23593594,388406,397406,544776,703.2310279079030,861.9097152959100,748.7342771386830,6192.700576850890,0.4953521984079440,0.5419396787480330,0.7129645946223770,1.1511556791412500
hP_s32,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,82.0875361030882,128.43523661408600,96.38080426571870,1.4393055524433400,-39.2010664296823,1.389559011013910,0.4184872586911720,0.7504233791799500,23982000,23534985,447015,449455,633124,754.4250626071410,1043.9711605252400,737.2932670390470,6483.144227664780,0.707973385385159,0.5476453876206890,0.706046524851372,1.4159510295242600
hP_s33,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,83.2979035639413,129.9329140461220,103.28867924528300,1.3927358772519200,-36.63962264150940,1.4360224595824300,0.4105052463972000,0.7949385265739460,23982000,23506176,474054,474054,727278,776.9068793233090,1031.7311675459800,877.5978578923060,8016.541197284450,0.5258018248148810,0.48044779931326100,0.6518195243084490,1.1756309091545000
hP_s34,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,82.74171506662110,118.26238469422600,97.11137683635120,1.3150998233383400,-28.33583874274000,1.5207971018679500,0.3966999165696370,0.8211518572658410,23982000,23690958,291042,291222,400746,608.7414751590460,743.3246348156380,628.3030535329120,4660.918830920370,0.5343542433003470,0.5083916181639060,0.726250542737794,1.183067041670360
hP_s35,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,75.68116169544740,124.03547880690700,92.62857142857140,1.4738954961744500,-39.88061224489800,1.3569483082016800,0.42427744236910500,0.7467909369122620,23982000,23348804,633196,636596,1112172,897.892079688938,1291.0070123035200,1048.5797517225900,9630.281312654630,0.5833533599874320,0.4250733074832710,0.5693328010415660,1.2311958248122500
hP_s36,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,83.11959521619140,121.9367525298990,97.47930082796690,1.350359888136680,-31.637304507819700,1.4810866477674600,0.40304920462968200,0.7994251019934700,23982000,23549807,432193,441554,590187,741.8121180984600,916.0645124613530,766.9312078819240,5993.872149726140,0.546893506930802,0.5285154735744100,0.732298407115033,1.194454604333160
hP_s37,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,83.51477635782750,128.61900958466500,97.1451677316294,1.4238796566988500,-38.28903753993610,1.404613086921150,0.41586731996056500,0.7552940117120310,23982000,23484575,497425,505225,879272,795.8273559886520,1097.6201130688200,910.5186060764670,7743.61226509632,0.5584489016956420,0.4030206393883860,0.5657236895977580,1.2054889441508500
hP_s38,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,98.1353767560664,139.50549169859500,116.7095785440610,1.2986620188843900,-32.08301404853130,1.5400465794157100,0.3936935677100980,0.8365948689404650,23982000,23592787,389213,409743,501551,703.9612083950410,835.438785776699,762.2624769076350,6126.114790413260,0.40927800419784900,0.5901583912807470,0.7760187897143060,1.095998833847790
hP_s39,Experiment 4,highP_SynCom9,yes,01.12.22,day 17,jpg,88.46165323783950,130.7615637123250,105.10235750522200,1.3510937618036700,-33.9795583407938,1.4802821658580200,0.40317993402741000,0.8037710357796530,23982000,23649206,332794,342094,496123,650.9427632677040,856.2292668125800,663.5644005303740,5663.931024229190,0.6319802546846180,0.5050245384435620,0.6707893002340150,1.290348406466970
hP_s41,Experiment 4,highP_SynCom9,yes,05.12.22,day 21,jpg,79.72566844919790,120.7650623885920,98.06381461675580,1.3585175040279800,-31.870320855615000,1.4721930295855900,0.4044991584526990,0.8120213965626160,23982000,23424843,557157,574747,844255,842.2554986617830,1142.948998754470,978.7822401234390,8361.695526217010,0.5163699319625520,0.4065011644399310,0.6599392363681590,1.1677255184057300
hP_s42,Experiment 4,highP_SynCom9,yes,05.12.22,day 21,jpg,80.09494551356360,126.30060282865800,92.8772316253188,1.460357439188020,-39.814514259216300,1.369527724056400,0.42202502627321000,0.7353664950540130,23982000,23125131,856869,862329,1428287,1044.5092127203400,1433.0401837109800,1272.0455145966200,10400.406204335700,0.4605087573968400,0.4023661998286040,0.5999277456141520,1.1265636074078800
hP_s43,Experiment 4,highP_SynCom9,yes,05.12.22,day 21,jpg,81.96900592163290,127.51581201965500,96.45848557389440,1.4293292020288400,-38.30206627189120,1.3992577757182400,0.4167955649120030,0.756443330800628,23982000,23193472,788528,817329,1188676,1001.9905347511700,1375.2197283801400,1150.9685288017800,11304.146319705800,0.5473034042748350,0.482653256095232,0.6633666364930390,1.1948369516339600
hP_s44,Experiment 4,highP_SynCom9,yes,05.12.22,day 21,jpg,77.68532095145000,126.36045943304000,97.23004235907460,1.4448183057392700,-38.902777777777800,1.3842571014330200,0.41941785531391200,0.7694657236554130,23982000,22762814,1219186,1227086,1939491,1245.9196714024100,1722.4433230095600,1530.9622480666700,15003.810316630300,0.4582337692439370,0.456417129315928,0.6286113212177830,1.125072368822090
hP_s45,Experiment 4,highP_SynCom9,yes,05.12.22,day 21,jpg,77.3896233474682,123.70483079737300,89.1542363016546,1.48555258726435,-40.43290097281120,1.346300371421390,0.42620289038022900,0.7207013317668120,23982000,22786389,1195111,1195411,2119679,1233.556883790930,1694.1093848338500,1572.6414316521200,14385.526045382800,0.37183255646932600,0.38405531168255200,0.5638169741739200,1.0772381744096100
hP_s46,Experiment 4,highP_SynCom9,yes,05.12.22,day 21,jpg,79.32535885167460,124.53274094326700,93.87477785372520,1.438021277720910,-37.93267259056730,1.3908000048300900,0.4182700342896600,0.7538160418109750,23982000,23254841,726759,750819,1157331,961.9450599136010,1364.4287681141700,1115.803149602720,10059.435641587200,0.5755303314538640,0.438489454964508,0.6279612314886580,1.2228221157109800
hP_s47,Experiment 4,highP_SynCom9,yes,05.12.22,day 21,jpg,76.4998929106875,124.26183336903000,92.35532233883060,1.471815166447870,-39.834225744270700,1.3588662799466000,0.42393246641460200,0.7432316088927800,23982000,23053882,928118,945159,1389898,1087.0678634659900,1412.3239429574500,1295.8038536490300,11966.874241767200,0.3977412736702880,0.415558167388652,0.667759792445201,1.0899210856491100
