file,Assays,treatment,date,day,format,plant_region_red_channel,plant_region_green_channel,plant_region_blue_channel,plant_region_chroma_ratio,plant_region_chroma_difference,plant_region_chroma_base,plant_region_green_strength,plant_region_blue_green_ratio,total_area,class_background_area,plant_region_area,plant_region_filled_area,plant_region_convex_area,plant_region_equivalent_diameter,plant_region_major_axis_length,plant_region_minor_axis_length,plant_region_perimeter,plant_region_eccentricity,plant_region_extent,plant_region_solidity,plant_region_aspect_ratio
hP_s32,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,96.6949102677258,152.5514857310970,132.27890556045900,1.3324797438460600,-38.064577817005000,1.5009609033359200,0.3998463145370020,0.867109913263166,23982000,23306662,675338,696198,2444603,927.2901636825200,1276.4473081457600,1038.352361394990,9514.281312654630,0.5816060334379100,0.1540584462986080,0.27625671734837900,1.22930072257061
hP_s33,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,101.35614081524600,158.2904976177870,136.83906829010100,1.3290821273217100,-39.19289306511380,1.5047979044231700,0.39923380574301900,0.8644806248604770,23982000,23231092,750908,780568,1114806,977.7963796506880,1287.4849161457800,1164.17552441373,9786.849855149560,0.42705723884275600,0.48203849590698500,0.673577286092827,1.1059199314417400
hP_s34,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,100.00469940042100,153.05363798411900,139.72386971317500,1.2768910985456600,-33.18935342732130,1.5663042856810100,0.38966540545469000,0.9129078638932590,23982000,23368993,613007,613007,1297193,883.4618008717000,1149.5816359379200,1075.2129974479800,10716.16356364850,0.3538344072879690,0.3387572558433580,0.47256422136104700,1.0691664243888900
hP_s35,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,105.55874217498900,160.81278206434700,141.55189983986000,1.3015447716305400,-37.257461056922400,1.5366355761196400,0.3942229658111670,0.8802279148632610,23982000,23299533,682467,699577,1148774,932.1716431949500,1302.3974076666600,1043.9723974288300,9417.251875403110,0.5978909483396170,0.409271635174715,0.5940829092580440,1.2475400794832300
hP_s36,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,95.98001902949570,152.5780209324450,134.1895020615290,1.3257882295554300,-37.49326038693310,1.5085365486090100,0.3986388002018560,0.8794812073289490,23982000,23355303,626697,637497,1624186,893.2723005707120,1158.274821222650,1020.2393981300900,8911.695526217010,0.47343881323330600,0.29493511114123100,0.38585297496715300,1.135297091393990
hP_s37,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,94.52572067594430,153.79473161033800,130.06076043737600,1.3695813821735600,-41.50149105367790,1.4603002246029100,0.4064544603134360,0.8456776059592480,23982000,23182081,799919,799919,1219501,1009.2019140811300,1402.6624075106200,1085.383618974690,10537.719912834600,0.633426993159829,0.4628919790057230,0.655939601525542,1.2923194923797000
hP_s38,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,100.74087102177600,150.08408710217800,137.33165829145700,1.2608265853698000,-31.047822445561200,1.5862609681674800,0.38665858252833600,0.9150314396619650,23982000,23376125,593245,599645,1548392,869.1047081430470,1154.758909886470,1018.9829765941700,11036.30569927230,0.47046147245295100,0.23825865891273600,0.3831361825687550,1.1332465177643200
hP_s39,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,95.49331791313290,151.65934207144700,130.22513492675400,1.343792146041570,-38.800115651503500,1.4883254124467400,0.4018766978779970,0.8586687318306100,23982000,23206144,773456,805476,1374918,992.3682609357680,1392.0068702890300,1109.5608393167400,9818.364573775320,0.6038547551399260,0.3898713376598830,0.5625470028030760,1.2545565965956500
hP_s40,Experiment 3,highP_SynCom9,04.07.22,day 14,JPG,95.12437339113940,150.94987129115300,131.56360926703700,1.331785386424920,-37.60587996206480,1.5017434643646700,0.3997212401048310,0.8715715233256240,23982000,23241281,733419,733419,1061950,966.3426274671520,1199.1923602067900,1130.126433171050,9298.222438151590,0.33447028098668800,0.49613801668993700,0.6906342106502190,1.061113451564840
hP_s41,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,102.39118220835000,160.53733905579400,129.21825985173600,1.3862762901880800,-44.732618025751100,1.4427138472725700,0.40938073901556500,0.8049109360584770,23982000,22705129,1273871,1297121,1807680,1273.5552332314900,1613.1930642381300,1459.5644541569900,12509.643794388900,0.42590608949684200,0.4749041427839140,0.7046993936980000,1.1052564754119600
hP_s42,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,92.035335935322,151.75027878450000,118.61046835795900,1.4408098874185800,-46.42737663785890,1.3881081865583900,0.41874149824055800,0.781616147976887,23982000,22556586,1425414,1473085,2631111,1347.1798218571700,1712.1442837451600,1505.612872393450,14660.052957317400,0.4761341466132210,0.3376732471320320,0.5417536546348670,1.1371743129582800
hP_s43,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,92.47078912948700,152.1619677372480,119.8439906990260,1.43336199072103,-46.00457782299090,1.395320939823400,0.41748059033531000,0.7876080500350280,23982000,22606735,1366924,1460704,2059000,1319.2504278747000,1785.6540523139800,1415.734093939810,14624.454977570900,0.6094326594999970,0.45895421786260500,0.6638776104905290,1.2612919756313300
hP_s44,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,97.7676738046348,150.92177569179600,124.4251491150880,1.3584757032978000,-39.82536423193510,1.4722383294341300,0.4044917466468090,0.824434701650883,23982000,22964969,1015831,1045231,2337639,1137.2757800849600,1443.5408041371400,1294.3727488745000,13976.271211386900,0.44270937126460900,0.3300939104438810,0.43455426607786700,1.1152435072449900
hP_s45,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,101.58545744196600,157.6276741010470,128.0094446973150,1.3730938503627900,-42.83022303140650,1.456564676530720,0.40707253082066200,0.8121000669923880,23982000,23108669,873031,881801,1399955,1054.3138019487800,1375.1389285760300,1146.730693406500,10820.063058585200,0.5519129921826810,0.4015220502744790,0.6236136161519480,1.1991821065598400
hP_s46,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,95.43399421435120,156.38855570450900,122.34650391589600,1.436203489726410,-47.49830663938480,1.3925603261004400,0.4179622929842140,0.7823238942564720,23982000,22573205,1408595,1417255,1973100,1339.208294671230,1662.3659110282400,1477.9957685748900,13223.928065636400,0.45772908128678100,0.5261762991961270,0.713899447569814,1.124743349320360
hP_s47,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,96.50379462194320,156.51887941534700,122.39651456947400,1.4300471296135000,-47.068724819638300,1.3985553053349700,0.4169176327832670,0.7819920192801550,23982000,22918328,1060072,1085032,1480152,1161.7769108854300,1412.156283901610,1323.3678623875500,11244.93311627020,0.3489921681825130,0.5013286671947600,0.7161913100816670,1.0670927744564300
hP_s48,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,94.62050686224680,149.79957882506700,121.87292135647400,1.3838718344256300,-41.5528647157069,1.445220540116050,0.40896106653534800,0.8135731910087310,23982000,22614334,1367666,1382226,2198178,1319.608440102500,1752.5492561857000,1470.7798034212200,15635.952452254000,0.543787278259255,0.41279780463496800,0.6221816431608360,1.1915782716821700
hP_s49,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,92.7346062052506,151.61565632458200,120.14463007159900,1.4244287886058200,-45.17603818615750,1.404071594170410,0.4159609898577400,0.7924289152196170,23982000,22941499,1040501,1040501,1599809,1151.0026149129600,1653.6346707867000,1250.2949479815500,11668.004184082100,0.6544688362064400,0.4767551721357150,0.6503907653976190,1.3225956590933200
hP_s50,Experiment 3,highP_SynCom9,07.07.22,day 17,JPG,95.42917719234930,152.45479971129600,120.1131360519670,1.4146159741589900,-44.68364308913750,1.413811265060130,0.4142825971835410,0.7878606398711330,23982000,22881366,1100634,1159735,2465482,1183.7950553537700,1624.517911094470,1263.3357947300500,14231.72705550960,0.6286750276904390,0.2911154089085020,0.4464173739658210,1.2858955773050000
hP_s51,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,104.73946360153300,167.40074803867900,141.6137566137570,1.359030321522790,-44.22413793103450,1.4716375111918100,0.4045900725619770,0.8459565340833230,23982000,21736255,2177784,2247645,4280995,1665.1848872397100,2075.007260211080,1980.4835710938800,22226.71190360790,0.2983818641677690,0.2991634132738430,0.5087097742464080,1.0477275805246900
hP_s52,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,95.18569324963190,160.29853522436600,125.40172828024500,1.4533787476422800,-50.00482445942800,1.3761037879798800,0.4208570370784110,0.7823011489451410,23982000,21364782,2563778,2573298,4155358,1806.738368863080,2510.9853366684500,1848.7658429433100,18882.64588643000,0.6766867235477460,0.4564819641961800,0.6169812564886110,1.3581954395429800
hP_s53,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,105.6830953120150,172.58708475628700,140.2312170133500,1.403635950460180,-49.62992859360450,1.4248708857480500,0.4123930910620460,0.8125243972419650,23982000,21353249,2559748,2698278,3795727,1805.3178053065200,2133.652569686290,2057.629766724920,19729.398195108900,0.26455848470865500,0.5025552344906200,0.6743762130416650,1.0369467842032500
hP_s54,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,104.98462757527700,168.743264659271,140.00019809825700,1.3775813599503300,-46.25085182250400,1.451819876593070,0.40786030391007100,0.8296639180292460,23982000,21351214,2507526,2547276,3741927,1786.8075617289000,2395.4947056310500,2018.855548876980,22169.439825669300,0.5382709148600980,0.4579986279361840,0.6701162262117890,1.1865607259338500
hP_s55,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,106.31279703257200,169.74753680306000,141.5904138170860,1.3694662220894300,-45.79593137823110,1.4604230230290400,0.40643417438392200,0.8341235253466920,23982000,22262648,1713582,1797453,2809244,1477.0918609031600,2063.077330083640,1677.547216514390,16934.094587877700,0.5820840591771170,0.4323349359362510,0.6099797667984700,1.2298177421022500
hP_s56,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,99.92034145694190,164.1574594188160,135.02516696890600,1.397408790818620,-46.68470520589150,1.4312204224995400,0.4113160578718320,0.8225344583605910,23982000,21727836,2246264,2319945,3181528,1691.1629586515300,2228.8785923992400,1897.7844035656600,19101.91796436860,0.5244316186916460,0.4367445241764900,0.7060330759308110,1.1744635419131400
hP_s57,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,91.5743210610395,154.73035628041800,125.52338670728500,1.4254444035451300,-46.18150239625510,1.403071207144890,0.41613415242410000,0.8112395636173650,23982000,21255679,2673611,2785702,5105320,1845.033130444800,2501.733375095850,2118.9268491135100,24006.150503787900,0.5316192043974050,0.37322993611171800,0.5236911692117240,1.1806605669952600
hP_s58,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,99.75880636070850,163.57603663446100,136.68674516908200,1.383625410384180,-45.35326086956520,1.4454779342659500,0.40891802211258500,0.8356159495081340,23982000,21988878,1974592,2012772,3213743,1585.6003970476600,1913.8427623782500,1857.2673192268500,17663.248916810300,0.2413472380115160,0.4595217333529750,0.6144212527261830,1.030461658677630
hP_s59,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,97.59341629867520,159.94881573665200,133.52561220393400,1.3841250265972500,-44.38930148534720,1.4449561719990200,0.4090052866601650,0.8348021308502700,23982000,21458440,2474808,2549809,4286346,1775.1122249669000,2348.4578844187900,1997.6331250788300,22158.209378291000,0.5257893074219940,0.43104728755296600,0.5773700956479020,1.1756202152115000
hP_s60,Experiment 3,highP_SynCom9,11.07.22,day 21,JPG,109.73320044296800,173.5891472868220,148.29284606866000,1.345516467299740,-44.576124031007800,1.486418077077660,0.4021849781495000,0.8542748690598470,23982000,21694815,2242684,2375494,3415238,1689.814769477660,2154.6778866204100,1925.2769884660300,20060.587011926900,0.44899642420287400,0.5230857216428000,0.6566699011899020,1.1191521529258800
lP_c01,Experiment 3,lowP_control,23.06.22,day 03,JPG,93.64632627646330,124.02739726027400,127.32378580323800,1.1225717006971400,-13.542341220423400,1.7816233909673300,0.3595022975602190,1.0265779062995800,23982000,23902180,79820,79820,1446230,318.7945740767250,881.8192521044160,519.8628244058390,2671.6812408671300,0.8077432369178310,0.030677581767170100,0.0551917744757058,1.6962537244556100
lP_c02,Experiment 3,lowP_control,23.06.22,day 03,JPG,89.27692307692310,121.01678321678300,124.66853146853100,1.1312863222440900,-14.044055944055900,1.7678990372947200,0.3612848541532710,1.0301755521397900,23982000,23910740,71260,71260,453354,301.2159523627990,675.2538918214870,403.39511763063200,2293.4386001800100,0.8019451325194300,0.10299652534876600,0.15718401072892300,1.673926783714280
lP_c03,Experiment 3,lowP_control,23.06.22,day 03,JPG,81.50172413793100,110.37068965517200,108.00344827586200,1.1648303658348000,-15.61810344827590,1.7169882058892400,0.36805459730463200,0.9785519018979930,23982000,23924339,57661,57661,202938,270.95436034316600,487.0740549012910,349.5841481856060,2270.6101730552700,0.6963289459321440,0.13771303832779200,0.2841311139362760,1.3932955982966600
lP_c04,Experiment 3,lowP_control,23.06.22,day 03,JPG,91.70302013422820,119.98322147651000,112.96812080536900,1.1724488457502600,-17.647651006711400,1.7058313522584300,0.3695721831167890,0.9415326527758360,23982000,23922938,59062,59062,521512,274.22631892498600,1764.745876667980,381.92604579182700,2320.6101730552700,0.9763003874804200,0.019907429878065200,0.11325146880608700,4.6206481493275000
lP_c05,Experiment 3,lowP_control,23.06.22,day 03,JPG,99.66840731070500,138.36292428198400,141.16971279373400,1.1490118277121900,-17.943864229765000,1.7406261204310000,0.3648801244887560,1.0202856981110700,23982000,23941679,37921,37921,1442252,219.73283044620800,1466.0163542768100,728.7568652719870,2251.639610306790,0.8676932050369910,0.011110388407998300,0.02629290859017700,2.0116672982966100
lP_c06,Experiment 3,lowP_control,23.06.22,day 03,JPG,118.10194174757300,168.59223300970900,165.7621359223300,1.1878377453998200,-26.660194174757300,1.6837316441117200,0.37261549685642600,0.9832133602073140,23982000,23961550,20450,20450,2506277,161.36216622812800,1808.3825521521400,1033.5028117681000,1445.8406204335700,0.8205973735487990,0.003745325211441470,0.008159513094522270,1.749760650441180
lP_c07,Experiment 3,lowP_control,23.06.22,day 03,JPG,106.08637236084500,143.22456813819600,142.82917466410700,1.1507884489339600,-18.766794625719800,1.737938890377920,0.3652382467389440,0.9972393460198340,23982000,23930170,51830,51830,483796,256.8890920292710,1427.9352998426100,364.5428853714930,2273.78174593052,0.9668635513791900,0.06564515393617610,0.10713193164060900,3.917057106703500
lP_c08,Experiment 3,lowP_control,23.06.22,day 03,JPG,90.58227848101270,115.67088607594900,119.37025316455700,1.1018765543748600,-10.694620253164600,1.815085357846360,0.3552290154231900,1.0319818340993700,23982000,23919259,62741,62741,1845832,282.6381472417140,1691.2418191395700,694.7209110184940,3119.095454429510,0.9117364684915890,0.022034216759996300,0.03399063403386660,2.4344190484494400
lP_c09,Experiment 3,lowP_control,23.06.22,day 03,JPG,80.25319693094630,116.47058823529400,119.0076726342710,1.1690261965576100,-16.840153452685400,1.7108256477821700,0.368891301002017,1.0217830478700000,23982000,23943249,38751,38751,591626,222.12452723198400,906.0861165738960,429.54521652559100,1876.8111831820400,0.8804889575799460,0.03452229503640120,0.06549914980071870,2.109408001101360
lP_c10,Experiment 3,lowP_control,23.06.22,day 03,JPG,88.26552984165650,111.00974421437300,114.10596833130300,1.0970887226371800,-9.823995127892820,1.8230066162674600,0.3542322551557410,1.0278914624913600,23982000,23900429,81571,81571,436147,322.27228069381300,617.7028024457950,443.8802318501830,3044.0660171779800,0.695425316843293,0.10632465575582500,0.18702639247776600,1.391597908902330
lP_c11,Experiment 3,lowP_control,27.06.22,day 07,JPG,102.79113924050600,136.92224231464700,140.24231464737800,1.1267769117729100,-15.405515370705200,1.7749742465464000,0.36036370472430600,1.0242478670857700,23982000,23870779,109821,110621,1926333,373.9364117632310,1042.1686361617200,427.42786715034400,2701.095454429510,0.9120256737166530,0.03260491028684160,0.05701039228420010,2.4382327785734700
lP_c12,Experiment 3,lowP_control,27.06.22,day 07,JPG,95.92039106145250,117.26745810055900,126.65293296089400,1.0537422542944500,-5.980796089385480,1.8979973440840400,0.3450658786977140,1.0800347770162000,23982000,23818849,142601,143091,279317,426.10471989732600,498.3068594107380,494.9103292203140,3549.7645019878200,0.11655824174357100,0.325497258629269,0.5105346255329970,1.0068629203916100
lP_c13,Experiment 3,lowP_control,27.06.22,day 07,JPG,124.99128540305000,169.8562091503270,177.34640522875800,1.1236191478169400,-18.687363834422700,1.7799625468164800,0.35971707645671900,1.0440972756656900,23982000,23936320,45680,45680,377253,241.1671254617890,520.3775145738090,349.2381857655260,2218.1248916810300,0.7413445099412430,0.028009572798829600,0.1210858495492420,1.4900361294488700
lP_c14,Experiment 3,lowP_control,27.06.22,day 07,JPG,118.69188191881900,150.230012300123,161.63530135301400,1.0718190833062800,-10.066420664206600,1.865986556080470,0.3489199898298210,1.0759188452311700,23982000,23820589,161411,161611,367825,453.3374771130750,644.4909819594570,434.7503071153670,3736.592929112560,0.738216523269073,0.33879695397377100,0.438825528444233,1.482439394317510
lP_c15,Experiment 3,lowP_control,27.06.22,day 07,JPG,109.9984375,148.5015625,149.6421875,1.1439008244568800,-18.681250000000000,1.748403320672130,0.3638476174433700,1.0076808956134700,23982000,23918450,63550,64250,422368,284.4545184522820,663.7116892117370,295.0684652216770,2099.4386001800100,0.8957424976265690,0.05367421315123800,0.15046120918251400,2.2493480918508500
lP_c16,Experiment 3,lowP_control,27.06.22,day 07,JPG,132.60258899676400,157.91456310679600,165.9779935275080,1.0577684708881500,-8.6242718446602,1.8907729385436400,0.3459282417746020,1.0510619809982900,23982000,23828329,153671,153671,385449,442.3347082006990,604.1934174085580,566.4850520065820,4044.8355697996800,0.3477456287956060,0.2730550264399840,0.39868049988455000,1.066565508248470
lP_c17,Experiment 3,lowP_control,27.06.22,day 07,JPG,141.51612903225800,188.18433179723500,188.22811059907800,1.1413957193467900,-23.312211981566800,1.7522406699970600,0.36334031790943200,1.0002326378685500,23982000,23938780,43220,43220,550343,234.58348859937600,1134.0379609757700,454.6413525280980,2275.2964645562800,0.9161196850225160,0.05578933780818380,0.07853284224565410,2.4943572657211900
lP_c18,Experiment 3,lowP_control,27.06.22,day 07,JPG,116.0648236415630,159.02955195424200,154.9866539561490,1.1734269325052000,-23.50381315538610,1.7044094903549900,0.3697664882357510,0.9745776935895750,23982000,23877759,104241,105241,2298877,364.31272745093300,2157.53335269973,582.8410061435790,3135.5807358037400,0.9628204099300070,0.024842282570150700,0.045344313767113200,3.70175284504302
lP_c19,Experiment 3,lowP_control,27.06.22,day 07,JPG,127.11661166116600,167.17381738173800,172.26512651265100,1.1167936855565900,-17.48294829482950,1.7908410710642900,0.3583149217517610,1.030455182579740,23982000,23891569,90431,90431,168473,339.32333440237400,478.00153501261900,383.3523378264510,2365.1959594928900,0.597337777042425,0.37956029750012600,0.5367685029648670,1.2468987086991900
lP_c20,Experiment 3,lowP_control,27.06.22,day 07,JPG,110.37765466297300,149.13204062788600,143.7460757156050,1.1736962967269300,-22.070175438596500,1.7040183270385700,0.3698199786593880,0.9638845891895240,23982000,23867678,107492,107492,151443,369.950084663691,431.3174511030330,384.9202037927650,2168.267027304760,0.45118784420973900,0.4808366733466930,0.7097851997121030,1.1205373135862900
lP_c21,Experiment 3,lowP_control,30.06.22,day 10,JPG,72.67629748528630,93.01658640984480,107.04761904761900,1.0351052681718600,-3.1546281433921700,1.9321706318163000,0.3410442725089850,1.1508444158115100,23982000,23796110,185890,185990,2301960,486.50025587950000,1071.0595076855200,994.9808899833590,5858.333044482740,0.370157974789534,0.04845756411392700,0.08075292359554470,1.0764623908539900
lP_c22,Experiment 3,lowP_control,30.06.22,day 10,JPG,84.35440729483280,101.45106382978700,124.99817629179300,0.969188553508428,3.225227963525840,2.0635819446691500,0.32641529362061700,1.2321031596229800,23982000,23818675,163325,169085,2676435,456.01737756786200,1799.6102161284000,978.9960145323390,7241.345237791560,0.8390823135672400,0.037412770347782400,0.06102333888175880,1.8382201657767400
lP_c23,Experiment 3,lowP_control,30.06.22,day 10,JPG,75.99367088607600,101.41060126582300,106.79588607594900,1.10958856677891,-10.01582278481010,1.802469906305830,0.3568280957272380,1.0531037657099600,23982000,23856469,125531,126831,471540,399.788735821996,671.6838273068580,518.972895823405,4868.877200360030,0.6348387909250910,0.13724304715840400,0.2662149552530010,1.2942560829523900
lP_c24,Experiment 3,lowP_control,30.06.22,day 10,JPG,68.88356807511740,100.64882629108000,107.30610328638500,1.1425054092367400,-12.55399061032860,1.7505387579181100,0.3635651368740950,1.0661436128033100,23982000,23876100,105900,105900,972199,367.2003101679710,800.0146375700160,523.6755104557380,3452.8944443027300,0.7559906526854800,0.06297656130134910,0.10892831611635100,1.527691521938440
lP_c25,Experiment 3,lowP_control,30.06.22,day 10,JPG,60.47495361781080,100.6134817563390,103.43599257885000,1.227660313004630,-18.658008658008700,1.6291151378064100,0.38035610750556400,1.0280530081380800,23982000,23821478,160522,160522,1016566,452.0873347042340,672.1881722829390,443.350098438042,3265.7645019878200,0.7516497415646270,0.11198875940437100,0.15790612709848600,1.5161565874263100
lP_c26,Experiment 3,lowP_control,30.06.22,day 10,JPG,61.64729620661820,101.44229217110600,100.25988700565000,1.2530919278375700,-20.48870056497180,1.5960520976712000,0.3852002819577680,0.9883440610405210,23982000,23859008,122992,122992,1515634,395.7250031095670,747.4888568677580,570.682350220936,2718.1665222413700,0.6458479856977150,0.05161160371459860,0.08114887895098690,1.3098159713163900
lP_c27,Experiment 3,lowP_control,30.06.22,day 10,JPG,80.89688834655280,110.7803538743140,115.30750457596100,1.129234185068060,-12.678157413056800,1.7711118087338700,0.3608659877411820,1.040866006862410,23982000,23819327,162673,162673,1159084,455.10624744196100,775.5162939050490,694.3914462834380,4372.048773235280,0.44527781561173800,0.07134874581683090,0.14034616990658100,1.116828696631870
lP_c28,Experiment 3,lowP_control,30.06.22,day 10,JPG,66.66666666666670,98.608547008547,109.53760683760700,1.1192526156995300,-10.506410256410200,1.786906701799400,0.3588207668933940,1.1108327843844300,23982000,23865729,116271,116271,471366,384.76075047476200,576.2626232494930,446.4955884854040,3534.4507934888300,0.6321908796174700,0.1336896981515640,0.2466681941421320,1.2906345283371900
lP_c29,Experiment 3,lowP_control,30.06.22,day 10,JPG,71.2360487491982,106.34381013470200,109.88133418858200,1.1743081576132800,-15.78511866581140,1.7031304662524900,0.36994144843713700,1.0332649737619900,23982000,23827307,154693,154993,1003227,443.8031600763070,995.5756023684040,621.45583910254,3345.6223663640900,0.781250507378909,0.08428023492748410,0.15419541140738800,1.6020053875527800
lP_c30,Experiment 3,lowP_control,30.06.22,day 10,JPG,77.86686390532550,93.05621301775150,110.3389687235840,0.9888770365712620,1.0467032967033000,2.022496150719210,0.33085236510956200,1.1857238237551700,23982000,23746917,235083,235083,1980101,547.0986857002820,1470.9445786042900,774.1518419353160,10061.570634536000,0.8503015999733730,0.07104240126779510,0.11872273182024600,1.9000724391833100
lP_c31,Experiment 3,lowP_control,04.07.22,day 14,JPG,120.00339126748600,141.69987282746900,151.21237812632500,1.0449235539967300,-6.091988130563810,1.9140156161187100,0.3431690600656220,1.0671313608759400,23982000,23747906,234094,234994,532501,545.9466438995970,827.3510455272090,632.1831141792340,5485.788888605460,0.6450918295544440,0.3187775839553130,0.4396123199768640,1.3087205699908000
lP_c32,Experiment 3,lowP_control,04.07.22,day 14,JPG,100.17216582064300,153.31260575296100,143.85998307952600,1.2564951498720700,-31.296531302876500,1.591729184313700,0.3858427825146410,0.9383441261922960,23982000,23746957,234743,234743,384917,546.7029087628550,618.9002578061430,573.0012610295930,3060.107647738330,0.3779210822205170,0.4034383077599960,0.6098535528438600,1.0801027849294400
lP_c33,Experiment 3,lowP_control,04.07.22,day 14,JPG,116.61630870040000,150.8547506370590,148.36330542409900,1.1386140110097700,-18.364943574808900,1.7565215083084400,0.3627760556142580,0.98348447627643,23982000,23708688,273312,273312,1361210,589.9081678114460,792.8782736747170,640.113751556196,5747.2031021678300,0.5901013689232110,0.09211247811455750,0.2007860653389260,1.23865214853943
lP_c34,Experiment 3,lowP_control,04.07.22,day 14,JPG,94.0530612244898,140.29854227405200,139.0186588921280,1.2039087556727500,-23.762682215743400,1.6612554652303300,0.37576249746224600,0.9908774292221500,23982000,23811049,170451,170451,400209,465.8593710978170,562.3766389539230,437.9170577698920,2515.338095116620,0.62740888094312,0.26503433220136600,0.4259049646559670,1.2842081142439300
lP_c35,Experiment 3,lowP_control,04.07.22,day 14,JPG,98.3634245777519,144.65346534653500,141.9656377402450,1.2037950296259500,-24.488934187536400,1.6614124089060700,0.37574033872151200,0.9814188509079200,23982000,23810970,171030,173590,800630,466.6499323219230,985.765943057341,560.2704772926590,4173.078210486800,0.8227796065216380,0.13108459221448100,0.2136192748210780,1.7594465227237500
lP_c41,Experiment 3,lowP_control,07.07.22,day 17,JPG,112.48605452836100,157.20307113757400,136.21153243497300,1.2642106669153200,-32.854277655907300,1.5820148115661800,0.3872944475455690,0.866468647522601,23982000,23663736,317164,317164,536882,635.4728530522630,747.4972761349410,680.3847125735530,4565.019335983760,0.4141316830997620,0.41286859082838200,0.5907517853085040,1.098639140946500
lP_c42,Experiment 3,lowP_control,07.07.22,day 17,JPG,93.82531080650300,139.22792476888700,134.76920624800800,1.2181212967211000,-24.93066624163210,1.6418726159566600,0.37851938581750500,0.9679754005650730,23982000,23670296,311524,316524,800988,629.797329252893,751.1790773955470,640.2938539687260,4982.81832585698,0.5229145619581930,0.2263365725183910,0.388924678022642,1.173178647178200
lP_c43,Experiment 3,lowP_control,07.07.22,day 17,JPG,87.05987821380240,130.43775372124500,122.94925575101500,1.242210291130450,-25.433186738836300,1.6100333528713000,0.38313686639287500,0.9425894899552360,23982000,23687387,293513,301574,612204,611.3201767436210,873.3329932574400,595.6819365082500,6459.771644662750,0.7312786643060160,0.3328796843510380,0.47943659303108100,1.4661062216805100
lP_c51,Experiment 3,lowP_control,11.07.22,day 21,JPG,98.79461068463110,147.36847877173700,146.95644681184400,1.1993313906602500,-24.4929500234999,1.667595808443710,0.37486938494756700,0.9972040699386490,23982000,23319024,634346,655757,1538816,898.707078109754,1077.4435536935300,971.207682913872,9581.979797464470,0.43298722101109700,0.2676141960660230,0.41222992222591900,1.1093853278229100
lP_c52,Experiment 3,lowP_control,11.07.22,day 21,JPG,110.02566923359000,161.86175284195100,164.95672900623400,1.1772517359513600,-24.370553722038900,1.6988719905210000,0.3705251688528420,1.0191211086618200,23982000,23436235,542165,563355,1349642,830.8465067455840,1006.3772605462700,813.8791038867090,6991.085353161740,0.5881915098804850,0.2443703743768650,0.4017102313057830,1.2365193500364900
lP_s01,Experiment 3,lowP_SynCom9,23.06.22,day 03,JPG,86.99559471365640,124.77533039647600,119.38913362701900,1.20915274496969,-21.582966226138000,1.6540507461281400,0.37678254700248300,0.9568328390528650,23982000,23914220,67780,67780,123447,293.768916569043,451.973871013829,251.6740072819360,1968.7106781186500,0.8306244095071120,0.403687865540613,0.549061540580168,1.7958702843218500
lP_s02,Experiment 3,lowP_SynCom9,23.06.22,day 03,JPG,93.08995327102800,117.4696261682240,122.54672897196300,1.0895143158978200,-9.651285046728960,1.8356803309664500,0.352649058880055,1.0432205581080800,23982000,23897228,84772,84772,3533641,328.534720670874,2598.3677539530900,1482.8500888163000,4040.79393923934,0.8211689064134520,0.013996761189219500,0.02398998653230480,1.7522794607155900
lP_s03,Experiment 3,lowP_SynCom9,23.06.22,day 03,JPG,88.3160621761658,134.79274611399000,128.8048359240070,1.2416376985673700,-26.232297063903300,1.6107758344544800,0.3830279056527840,0.9555769107566150,23982000,23924370,57630,57630,927327,270.8815146204840,952.4110111598580,446.2489057309420,1857.39696961967,0.8834388028666500,0.02196118780188060,0.062146362609953100,2.134259600255690
